|dates|Wexford_Michigan_UnitedStates.BLS_EmployedPopulation.data|Wexford_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Wexford_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Wexford_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Wexford_Michigan_UnitedStates.BLS_UnemploymentRate.data|Wexford_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Wexford_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Wexford_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-08|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-09|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-10|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-11|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-12|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-13|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-14|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-15|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-16|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-17|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-18|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-19|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-20|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-21|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-22|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-23|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-24|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-25|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-26|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-27|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-28|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-29|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-11-30|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-01|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-02|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-03|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-04|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-05|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-06|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-07|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-08|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-09|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-10|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-11|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-12|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-13|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-14|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-15|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-16|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-17|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-18|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-19|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-20|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-21|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-22|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-23|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-24|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-25|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-26|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-27|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-28|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-29|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-30|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2021-12-31|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-01|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-02|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-03|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-04|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-05|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-06|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-07|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-08|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-09|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-10|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-11|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-12|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-13|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-14|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-15|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-16|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
0|2022-01-17|14102.0|0|862.0|0|5.760491847099706|0|14964.0|0
