|dates|Pulaski_Kentucky_UnitedStates.AveragePrecipitationTotal.data|Pulaski_Kentucky_UnitedStates.AveragePrecipitationTotal.missing|Pulaski_Kentucky_UnitedStates.AveragePrecipitation.data|Pulaski_Kentucky_UnitedStates.AveragePrecipitation.missing|Pulaski_Kentucky_UnitedStates.AverageWindDirection.data|Pulaski_Kentucky_UnitedStates.AverageWindDirection.missing|Pulaski_Kentucky_UnitedStates.AverageWindSpeed.data|Pulaski_Kentucky_UnitedStates.AverageWindSpeed.missing
0|2021-12-16|0.0|0|0.007083333333333335|0|147.60416666666666|0|8.03125|0
0|2021-12-17|0.0|0|0.007500000000000002|0|35.3125|0|2.40625|0
0|2021-12-18|0.0|0|0.003333333333333334|0|204.47916666666666|0|6.791666666666667|0
0|2021-12-19|0.0|0|0.0|0|43.4375|0|8.53125|0
0|2021-12-20|0.0|0|0.0|0|58.541666666666664|0|1.90625|0
0|2021-12-21|0.0|0|0.0|0|47.395833333333336|0|1.4270833333333333|0
0|2021-12-22|0.0|0|0.0|0|149.47916666666666|0|3.8125|0
0|2021-12-23|0.0|0|0.0|0|101.25|0|4.104166666666667|0
0|2021-12-24|0.0|0|0.0|0|172.91666666666666|0|8.875|0
0|2021-12-25|0.0|0|0.0|0|200.3125|0|9.729166666666666|0
0|2021-12-26|0.0|0|0.0|0|23.958333333333332|0|0.8958333333333334|0
0|2021-12-27|0.0|0|0.00020833333333333335|0|198.54166666666666|0|8.604166666666666|0
0|2021-12-28|0.0|0|0.0020833333333333333|0|128.4375|0|7.916666666666667|0
0|2021-12-29|0.0|0|0.006458333333333333|0|112.34375|0|3.4739583333333335|0
0|2021-12-30|0.0|0|0.0|0|91.5625|0|2.3020833333333335|0
0|2021-12-31|0.0|0|0.004166666666666667|0|95.625|0|2.9895833333333335|0
0|2022-01-01|0.0|0|0.04031249999999998|0|143.95833333333334|0|5.916666666666667|0
0|2022-01-02|0.0|0|0.0031250000000000006|0|181.875|0|7.447916666666667|0
0|2022-01-03|0.0|0|0.0005208333333333333|0|128.125|0|7.03125|0
0|2022-01-04|0.0|0|0.0|0|104.47916666666667|0|4.979166666666667|0
0|2022-01-05|0.0|0|0.0|0|236.875|0|11.03125|0
0|2022-01-06|0.0|0|0.003541666666666667|0|164.6875|0|4.989583333333333|0
0|2022-01-07|0.0|0|0.0|0|131.45833333333334|0|4.34375|0
0|2022-01-08|0.0|0|0.0|0|81.45833333333333|0|4.125|0
0|2022-01-09|0.0|0|0.03520833333333332|0|166.97916666666666|0|7.385416666666667|0
0|2022-01-10|0.0|0|0.0|0|193.33333333333334|0|5.458333333333333|0
0|2022-01-11|0.0|0|0.0|0|51.458333333333336|0|2.1875|0
0|2022-01-12|0.0|0|0.0|0|104.84375|0|3.96875|0
0|2022-01-13|0.0|0|0.0|0|188.85416666666666|0|5.630208333333333|0
0|2022-01-14|0.0|0|0.0|0|38.020833333333336|0|3.84375|0
0|2022-01-15|0.0|0|0.0|0|54.895833333333336|0|6.796875|0
0|2022-01-16|0.0|0|0.008541666666666668|0|150.83333333333334|0|7.916666666666667|0
0|2022-01-17|0.0|0|0.0|0|271.4583333333333|0|10.411458333333334|0
