|dates|Erie_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Erie_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Erie_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Erie_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Erie_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Erie_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Erie_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Erie_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-15|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-16|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-17|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-18|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-19|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-20|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-21|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-22|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-23|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-24|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-25|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-26|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-27|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-28|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-29|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-30|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2021-12-31|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-01|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-02|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-03|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-04|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-05|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-06|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-07|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-08|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-09|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-10|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-11|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-12|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-13|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-14|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-15|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-16|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
0|2022-01-17|114651.0|0|8392.0|0|6.820379867200897|0|123043.0|0
