|dates|Broome_NewYork_UnitedStates.AveragePrecipitationTotal.data|Broome_NewYork_UnitedStates.AveragePrecipitationTotal.missing|Broome_NewYork_UnitedStates.AveragePrecipitation.data|Broome_NewYork_UnitedStates.AveragePrecipitation.missing|Broome_NewYork_UnitedStates.AverageWindDirection.data|Broome_NewYork_UnitedStates.AverageWindDirection.missing|Broome_NewYork_UnitedStates.AverageWindSpeed.data|Broome_NewYork_UnitedStates.AverageWindSpeed.missing
0|2021-12-02|0.0025|0|0.008958333333333332|0|231.74305555555557|0|12.385416666666666|0
0|2021-12-03|0.0016666666666666668|0|0.0|0|274.90277777777777|0|9.959722222222222|0
0|2021-12-04|0.0|0|0.0|0|213.05555555555557|0|8.125|0
0|2021-12-05|0.0|0|0.0|0|196.66666666666666|0|9.541666666666666|0
0|2021-12-06|0.0004166666666666667|0|0.005555555555555556|0|214.6875|0|12.975694444444443|0
0|2021-12-07|0.0062499999999999995|0|0.0|0|236.25|0|7.354166666666667|0
0|2021-12-08|0.0008333333333333334|0|0.002916666666666667|0|190.10416666666666|0|6.013888888888889|0
0|2021-12-09|0.002916666666666667|0|0.0|0|207.29166666666666|0|6.645833333333333|0
0|2021-12-10|0.0|0|0.0|0|165.2777777777778|0|7.125|0
0|2021-12-11|0.003958333333333334|0|0.01756944444444445|0|200.97222222222226|0|14.416666666666666|0
0|2021-12-12|0.01375|0|0.0|0|268.75|0|12.291666666666666|0
0|2021-12-13|0.0|0|0.0|0|252.5|0|10.625|0
0|2021-12-14|0.0|0|0.0|0|185.83333333333334|0|7.493055555555556|0
0|2021-12-15|0.0|0|0.013333333333333334|0|165.2777777777778|0|10.069444444444445|0
0|2021-12-16|0.013333333333333334|0|0.0|0|208.33333333333334|0|10.75|0
0|2021-12-17|0.0|0|0.0|0|287.5|0|10.583333333333334|0
0|2021-12-18|0.0|0|0.015645833333333338|0|169.70138888888889|0|7.291666666666665|0
0|2021-12-19|0.009166666666666667|0|0.0|0|335.65972222222223|0|13.322916666666666|0
0|2021-12-20|0.0|0|0.0|0|228.75|0|6.4375|0
0|2021-12-21|0.0|0|0.0|0|198.54166666666666|0|6.625|0
0|2021-12-22|0.0|0|0.0007083333333333334|0|256.11904761904765|0|10.811607142857142|0
0|2021-12-23|0.0003333333333333333|0|0.0018611111111111111|0|219.23611111111111|0|6.454166666666667|0
0|2021-12-24|0.007083333333333334|0|0.0028125000000000003|0|160.1875|0|6.5381944444444455|0
0|2021-12-25|0.002638888888888889|0|0.01888888888888889|0|228.40277777777774|0|7.4305555555555545|0
0|2021-12-26|0.0062499999999999995|0|0.0|0|312.9166666666667|0|11.826388888888891|0
0|2021-12-27|0.0|0|0.0027500000000000003|0|171.11805555555557|0|8.185416666666667|0
0|2021-12-28|0.0009375|0|0.004375|0|196.5347222222222|0|6.535416666666666|0
0|2021-12-29|0.002777777777777778|0|0.0007986111111111112|0|132.00992063492063|0|4.686111111111111|0
0|2021-12-30|0.0|0|0.00125|0|100.24305555555556|0|2.475694444444444|0
0|2021-12-31|0.00125|0|0.0004166666666666667|0|154.58333333333334|0|4.270833333333334|0
0|2022-01-01|0.0009722222222222223|0|0.003680555555555555|0|184.0972222222222|0|5.552083333333333|0
0|2022-01-02|0.0033333333333333335|0|0.0009722222222222223|0|325.3125|0|10.206944444444444|0
0|2022-01-03|0.0|0|0.0|0|305.90277777777777|0|11.225694444444443|0
0|2022-01-04|0.0|0|0.0|0|193.95833333333334|0|6.958333333333333|0
0|2022-01-05|0.0|0|0.0|0|188.75|0|9.875|0
0|2022-01-06|0.0|0|0.0007638888888888889|0|263.47222222222223|0|8.708333333333334|0
0|2022-01-07|0.0010833333333333335|0|0.003645833333333333|0|268.8630952380952|0|10.115079365079364|0
0|2022-01-08|0.0002777777777777778|0|0.0|0|214.72222222222226|0|7.895833333333333|0
0|2022-01-09|0.0004166666666666667|0|0.0028819444444444444|0|224.6875|0|11.392361111111112|0
0|2022-01-10|0.0025|0|0.0008333333333333334|0|305.3958333333333|0|12.762500000000001|0
0|2022-01-11|0.006666666666666667|0|0.0017013888888888892|0|248.74305555555557|0|9.325694444444446|0
0|2022-01-12|0.0004166666666666667|0|0.0|0|199.79166666666666|0|7.666666666666667|0
0|2022-01-13|0.0|0|0.0|0|176.875|0|4.576388888888888|0
0|2022-01-14|0.0001388888888888889|0|0.0004166666666666667|0|329.01388888888886|0|14.643055555555556|0
0|2022-01-15|0.0|0|0.0|0|300.625|0|10.479166666666666|0
0|2022-01-16|0.0|0|0.013305555555555557|0|120.6111111111111|0|9.680555555555555|0
0|2022-01-17|0.007333333333333333|0|0.027034722222222227|0|184.6597222222222|0|13.724305555555555|0
