|dates|Rutherford_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Rutherford_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Rutherford_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Rutherford_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Rutherford_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Rutherford_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Rutherford_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Rutherford_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-20|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-21|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-22|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-23|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-24|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-25|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-26|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-27|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-28|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-29|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-11-30|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-01|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-02|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-03|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-04|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-05|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-06|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-07|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-08|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-09|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-10|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-11|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-12|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-13|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-14|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-15|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-16|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-17|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-18|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-19|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-20|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-21|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-22|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-23|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-24|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-25|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-26|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-27|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-28|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-29|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-30|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2021-12-31|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-01|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-02|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-03|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-04|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-05|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-06|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-07|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-08|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-09|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-10|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-11|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-12|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-13|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-14|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-15|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-16|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
0|2022-01-17|22648.0|0|1432.0|0|5.946843853820598|0|24080.0|0
