|dates|Tolland_Connecticut_UnitedStates.AveragePrecipitationTotal.data|Tolland_Connecticut_UnitedStates.AveragePrecipitationTotal.missing|Tolland_Connecticut_UnitedStates.AveragePrecipitation.data|Tolland_Connecticut_UnitedStates.AveragePrecipitation.missing|Tolland_Connecticut_UnitedStates.AverageWindDirection.data|Tolland_Connecticut_UnitedStates.AverageWindDirection.missing|Tolland_Connecticut_UnitedStates.AverageWindSpeed.data|Tolland_Connecticut_UnitedStates.AverageWindSpeed.missing
0|2021-12-09|0.0|0|0.0|0|159.36111111111111|0|3.283333333333333|0
0|2021-12-10|0.0|0|0.0|0|29.166666666666668|0|0.375|0
0|2021-12-11|0.00020833333333333335|0|0.0069375|0|112.56944444444444|0|8.145833333333334|0
0|2021-12-12|0.007083333333333334|0|0.0|0|222.58333333333334|0|8.555555555555555|0
0|2021-12-13|0.0|0|0.0|0|121.25|0|3.25|0
0|2021-12-14|0.0|0|0.0|0|139.83333333333334|0|4.104166666666667|0
0|2021-12-15|0.0|0|0.0020833333333333333|0|66.875|0|2.1875|0
0|2021-12-16|0.00125|0|0.0|0|194.79166666666666|0|7.930555555555556|0
0|2021-12-17|0.0|0|0.0|0|237.08333333333334|0|6.875|0
0|2021-12-18|0.0|0|0.0009166666666666666|0|80.31944444444444|0|3.859027777777778|0
0|2021-12-19|0.0013541666666666667|0|0.003645833333333333|0|306.7708333333333|0|9.864583333333334|0
0|2021-12-20|0.0|0|0.0|0|132.70833333333334|0|2.6875|0
0|2021-12-21|0.0|0|0.0|0|55.0|0|1.4166666666666667|0
0|2021-12-22|0.00020833333333333335|0|0.004083333333333334|0|189.6736111111111|0|6.768055555555556|0
0|2021-12-23|0.005416666666666667|0|0.0|0|255.0|0|9.458333333333334|0
0|2021-12-24|0.00010416666666666667|0|0.0004166666666666667|0|28.92361111111111|0|1.53125|0
0|2021-12-25|0.00020833333333333335|0|0.003708333333333333|0|8.368055555555555|0|0.3020833333333333|0
0|2021-12-26|0.01|0|0.0022916666666666662|0|245.3125|0|8.21875|0
0|2021-12-27|0.0|0|0.0|0|193.4722222222222|0|3.0|0
0|2021-12-28|0.0|0|0.0004166666666666667|0|102.01388888888887|0|2.5208333333333335|0
0|2021-12-29|0.0008333333333333334|0|0.00020833333333333335|0|7.986111111111112|0|0.20833333333333334|0
0|2021-12-30|0.0|0|0.0009722222222222223|0|20.041666666666668|0|0.7506944444444446|0
0|2021-12-31|0.0008333333333333334|0|0.00025|0|56.25|0|1.5138888888888886|0
0|2022-01-01|0.0|0|0.0029613095238095236|0|53.80158730158731|0|1.2409722222222224|0
0|2022-01-02|0.0023958333333333336|0|0.0025|0|191.74702380952382|0|5.232440476190476|0
0|2022-01-03|0.0|0|0.0|0|222.1527777777778|0|9.88888888888889|0
0|2022-01-04|0.0|0|0.0|0|134.16666666666666|0|3.5416666666666665|0
0|2022-01-05|0.0|0|0.0055843253968253966|0|40.48710317460318|0|1.028670634920635|0
0|2022-01-06|0.008749999999999999|0|0.0|0|145.55555555555557|0|3.444444444444444|0
0|2022-01-07|0.0062499999999999995|0|0.012361111111111113|0|244.75694444444443|0|9.340277777777779|0
0|2022-01-08|0.0025|0|0.0|0|189.79166666666666|0|5.104166666666667|0
0|2022-01-09|0.0|0|0.0022916666666666667|0|135.13888888888889|0|5.548611111111112|0
0|2022-01-10|0.0025|0|0.0|0|252.5|0|8.791666666666666|0
0|2022-01-11|0.0|0|0.0|0|210.83333333333334|0|7.541666666666667|0
0|2022-01-12|0.0|0|0.0|0|69.16666666666667|0|3.25|0
0|2022-01-13|0.0|0|0.0|0|21.416666666666668|0|0.7125|0
0|2022-01-14|0.0|0|0.0|0|134.375|0|6.9375|0
0|2022-01-15|0.0|0|0.0|0|325.4166666666667|0|13.5|0
0|2022-01-16|0.0|0|0.0|0|93.75|0|3.8958333333333335|0
0|2022-01-17|0.012727272727272728|8|0.029090909090909098|8|168.94444444444443|0|12.576388888888888|0
