|dates|Ponce_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Ponce_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Ponce_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Ponce_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Ponce_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Ponce_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Ponce_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Ponce_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-06-05|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-06|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-07|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-08|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-09|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-10|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-11|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-12|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-13|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-14|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-15|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-16|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-17|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-18|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-19|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-20|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-21|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-22|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-23|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-24|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-25|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-26|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-27|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-28|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-29|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-06-30|40424.0|0|3662.0|0|8.306491856825296|0|44086.0|0
0|2020-07-01|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-02|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-03|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-04|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-05|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-06|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-07|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-08|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-09|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-10|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-11|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-12|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-13|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-14|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-15|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-16|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-17|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-18|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-19|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-20|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-21|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-22|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-23|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-24|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-25|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-26|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-27|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-28|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-29|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-30|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-07-31|40125.0|0|3073.0|0|7.11375526644752|0|43198.0|0
0|2020-08-01|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-02|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-03|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-04|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-05|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-06|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-07|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-08|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-09|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-10|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-11|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-12|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-13|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-14|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-15|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-16|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-17|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-18|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-19|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-20|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-21|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-22|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-23|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-24|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-25|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-26|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-27|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-28|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-29|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-30|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-08-31|39574.0|0|3610.0|0|8.359577621341238|0|43184.0|0
0|2020-09-01|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-02|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-03|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-04|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-05|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-06|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-07|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-08|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-09|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-10|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-11|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-12|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-13|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-14|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-15|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-16|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-17|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-18|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-19|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-20|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-21|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-22|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-23|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-24|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-25|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-26|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-27|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-28|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-29|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-09-30|39369.0|0|4036.0|0|9.298467918442576|0|43405.0|0
0|2020-10-01|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-02|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-03|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-04|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-05|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-06|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-07|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-08|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-09|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-10|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-11|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-12|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-13|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-14|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-15|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-16|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-17|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-18|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-19|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-20|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-21|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-22|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-23|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-24|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-25|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-26|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-27|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-28|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-29|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-30|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-10-31|39145.0|0|3599.0|0|8.419895189968182|0|42744.0|0
0|2020-11-01|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-02|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-03|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-04|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-05|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-06|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-07|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-08|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-09|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-10|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-11|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-12|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-13|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-14|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-15|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-16|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-17|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-18|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-19|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-20|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-21|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-22|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-23|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-24|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-25|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-26|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-27|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-28|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-29|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
0|2020-11-30|38711.0|0|4010.0|0|9.386484398773437|0|42721.0|0
