|dates|Pinal_Arizona_UnitedStates.BLS_EmployedPopulation.data|Pinal_Arizona_UnitedStates.BLS_EmployedPopulation.missing|Pinal_Arizona_UnitedStates.BLS_UnemployedPopulation.data|Pinal_Arizona_UnitedStates.BLS_UnemployedPopulation.missing|Pinal_Arizona_UnitedStates.BLS_UnemploymentRate.data|Pinal_Arizona_UnitedStates.BLS_UnemploymentRate.missing|Pinal_Arizona_UnitedStates.BLS_LaborForcePopulation.data|Pinal_Arizona_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-29|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-11-30|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-01|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-02|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-03|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-04|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-05|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-06|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-07|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-08|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-09|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-10|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-11|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-12|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-13|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-14|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-15|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-16|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-17|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-18|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-19|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-20|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-21|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-22|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-23|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-24|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-25|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-26|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-27|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-28|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-29|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-30|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2021-12-31|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-01|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-02|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-03|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-04|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-05|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-06|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-07|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-08|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-09|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-10|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-11|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-12|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-13|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-14|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-15|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-16|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
0|2022-01-17|180200.0|0|12879.0|0|6.670326653856711|0|193079.0|0
