|dates|IndianRiver_Florida_UnitedStates.BLS_EmployedPopulation.data|IndianRiver_Florida_UnitedStates.BLS_EmployedPopulation.missing|IndianRiver_Florida_UnitedStates.BLS_UnemployedPopulation.data|IndianRiver_Florida_UnitedStates.BLS_UnemployedPopulation.missing|IndianRiver_Florida_UnitedStates.BLS_UnemploymentRate.data|IndianRiver_Florida_UnitedStates.BLS_UnemploymentRate.missing|IndianRiver_Florida_UnitedStates.BLS_LaborForcePopulation.data|IndianRiver_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-07|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-08|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-09|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-10|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-11|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-12|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-13|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-14|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-15|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-16|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-17|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-18|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-19|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-20|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-21|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-22|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-23|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-24|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-25|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-26|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-27|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-28|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-29|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-11-30|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-01|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-02|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-03|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-04|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-05|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-06|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-07|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-08|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-09|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-10|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-11|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-12|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-13|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-14|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-15|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-16|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-17|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-18|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-19|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-20|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-21|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-22|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-23|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-24|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-25|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-26|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-27|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-28|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-29|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-30|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2021-12-31|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-01|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-02|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-03|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-04|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-05|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-06|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-07|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-08|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-09|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-10|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-11|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-12|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-13|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-14|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-15|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-16|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
0|2022-01-17|63868.0|0|3418.0|0|5.0798085783075235|0|67286.0|0
