|dates|Macon_Missouri_UnitedStates.BLS_EmployedPopulation.data|Macon_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Macon_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Macon_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Macon_Missouri_UnitedStates.BLS_UnemploymentRate.data|Macon_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Macon_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Macon_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-11|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-12|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-13|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-14|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-15|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-16|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-17|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-18|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-19|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-20|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-21|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-22|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-23|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-24|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-25|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-26|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-27|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-28|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-29|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-30|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2021-12-31|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-01|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-02|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-03|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-04|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-05|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-06|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-07|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-08|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-09|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-10|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-11|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-12|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-13|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-14|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-15|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-16|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
0|2022-01-17|7305.0|0|270.0|0|3.5643564356435644|0|7575.0|0
