|dates|Granite_Montana_UnitedStates.BLS_EmployedPopulation.data|Granite_Montana_UnitedStates.BLS_EmployedPopulation.missing|Granite_Montana_UnitedStates.BLS_UnemployedPopulation.data|Granite_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Granite_Montana_UnitedStates.BLS_UnemploymentRate.data|Granite_Montana_UnitedStates.BLS_UnemploymentRate.missing|Granite_Montana_UnitedStates.BLS_LaborForcePopulation.data|Granite_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-04|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-05|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-06|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-07|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-08|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-09|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-10|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-11|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-12|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-13|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-14|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-15|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-16|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
0|2022-01-17|1487.0|0|70.0|0|4.49582530507386|0|1557.0|0
