|dates|Taos_NewMexico_UnitedStates.BLS_EmployedPopulation.data|Taos_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|Taos_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|Taos_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|Taos_NewMexico_UnitedStates.BLS_UnemploymentRate.data|Taos_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|Taos_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|Taos_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-09|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-10|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-11|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-12|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-13|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-14|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-15|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-16|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-17|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-18|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-19|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-20|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-21|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-22|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-23|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-24|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-25|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-26|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-27|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-28|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-29|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-30|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2021-12-31|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-01|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-02|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-03|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-04|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-05|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-06|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-07|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-08|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-09|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-10|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-11|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-12|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-13|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-14|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-15|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-16|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
0|2022-01-17|13575.0|0|1511.0|0|10.015908789606257|0|15086.0|0
