|dates|Prairie_Montana_UnitedStates.BLS_EmployedPopulation.data|Prairie_Montana_UnitedStates.BLS_EmployedPopulation.missing|Prairie_Montana_UnitedStates.BLS_UnemployedPopulation.data|Prairie_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Prairie_Montana_UnitedStates.BLS_UnemploymentRate.data|Prairie_Montana_UnitedStates.BLS_UnemploymentRate.missing|Prairie_Montana_UnitedStates.BLS_LaborForcePopulation.data|Prairie_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-08|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2022-01-09|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2022-01-10|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2022-01-11|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2022-01-12|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2022-01-13|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2022-01-14|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2022-01-15|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2022-01-16|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
0|2022-01-17|461.0|0|15.0|0|3.1512605042016806|0|476.0|0
