|dates|Washington_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Washington_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Washington_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Washington_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Washington_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Washington_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Washington_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-16|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-17|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-18|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-19|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-20|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-21|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-22|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-23|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-24|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-25|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-26|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-27|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-28|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-29|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-11-30|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-01|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-02|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-03|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-04|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-05|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-06|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-07|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-08|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-09|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-10|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-11|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-12|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-13|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-14|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-15|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-16|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-17|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-18|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-19|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-20|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-21|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-22|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-23|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-24|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-25|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-26|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-27|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-28|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-29|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-30|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2021-12-31|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-01|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-02|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-03|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-04|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-05|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-06|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-07|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-08|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-09|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-10|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-11|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-12|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-13|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-14|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-15|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-16|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
0|2022-01-17|73632.0|0|2432.0|0|3.197307530500631|0|76064.0|0
