|dates|Seminole_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Seminole_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Seminole_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Seminole_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Seminole_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Seminole_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Seminole_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Seminole_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-02|4035.0|0|4035.0|0|105.0|0|0.0|100
0|2021-12-03|4035.0|0|4035.0|0|105.0|0|0.0|100
0|2021-12-04|4035.0|0|4035.0|0|105.0|0|0.0|100
0|2021-12-05|4035.0|0|4035.0|0|105.0|0|0.0|100
0|2021-12-06|4035.0|0|4035.0|0|105.0|0|0.0|100
0|2021-12-07|4035.0|0|4035.0|0|105.0|0|0.0|100
0|2021-12-08|4066.0|0|4066.0|0|105.0|0|0.0|100
0|2021-12-09|4066.0|0|4066.0|0|105.0|0|0.0|100
0|2021-12-10|4066.0|0|4066.0|0|105.0|0|0.0|100
0|2021-12-11|4066.0|0|4066.0|0|105.0|0|0.0|100
0|2021-12-12|4066.0|0|4066.0|0|105.0|0|0.0|100
0|2021-12-13|4066.0|0|4066.0|0|105.0|0|0.0|100
0|2021-12-14|4066.0|0|4066.0|0|105.0|0|0.0|100
0|2021-12-15|4066.0|0|4122.0|0|105.0|0|0.0|100
0|2021-12-16|4122.0|0|4122.0|0|105.0|0|0.0|100
0|2021-12-17|4122.0|0|4122.0|0|105.0|0|0.0|100
0|2021-12-18|4122.0|0|4122.0|0|105.0|0|0.0|100
0|2021-12-19|4122.0|0|4122.0|0|105.0|0|0.0|100
0|2021-12-20|4122.0|0|4122.0|0|105.0|0|0.0|100
0|2021-12-21|4122.0|0|4122.0|0|105.0|0|0.0|100
0|2021-12-22|4150.0|0|4150.0|0|105.0|0|0.0|100
0|2021-12-23|4150.0|0|4150.0|0|107.0|0|0.0|100
0|2021-12-24|4150.0|0|4150.0|0|107.0|0|0.0|100
0|2021-12-25|4150.0|0|4150.0|0|107.0|0|0.0|100
0|2021-12-26|4150.0|0|4150.0|0|107.0|0|0.0|100
0|2021-12-27|4150.0|0|4150.0|0|107.0|0|0.0|100
0|2021-12-28|4150.0|0|4150.0|0|107.0|0|0.0|100
0|2021-12-29|4179.0|0|4179.0|0|107.0|0|0.0|100
0|2021-12-30|4179.0|0|4179.0|0|107.0|0|0.0|100
0|2021-12-31|4179.0|0|4179.0|0|107.0|0|0.0|100
0|2022-01-01|4179.0|0|4179.0|0|107.0|0|0.0|100
0|2022-01-02|4179.0|0|4179.0|0|107.0|0|0.0|100
0|2022-01-03|4179.0|0|4179.0|0|107.0|0|0.0|100
0|2022-01-04|4179.0|0|4179.0|0|107.0|0|0.0|100
0|2022-01-05|4261.0|0|4261.0|0|106.0|0|0.0|100
0|2022-01-06|4261.0|0|4261.0|0|106.0|0|0.0|100
0|2022-01-07|4261.0|0|4261.0|0|106.0|0|0.0|100
0|2022-01-08|4261.0|0|4261.0|0|106.0|0|0.0|100
0|2022-01-09|4261.0|0|4261.0|0|106.0|0|0.0|100
0|2022-01-10|4261.0|0|4261.0|0|106.0|0|0.0|100
0|2022-01-11|4261.0|0|4261.0|0|106.0|0|0.0|100
0|2022-01-12|4514.0|0|4514.0|0|107.0|0|0.0|100
0|2022-01-13|4514.0|0|4514.0|0|107.0|0|0.0|100
0|2022-01-14|4514.0|0|4514.0|0|107.0|0|0.0|100
0|2022-01-15|4514.0|0|4514.0|0|107.0|0|0.0|100
0|2022-01-16|4514.0|0|4514.0|0|107.0|0|0.0|100
0|2022-01-17|4514.0|0|0.0|100|107.0|0|0.0|100
