|dates|JuanaDiaz_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|JuanaDiaz_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|JuanaDiaz_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|JuanaDiaz_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|JuanaDiaz_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|JuanaDiaz_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|JuanaDiaz_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|JuanaDiaz_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-11-30|13659.0|0|1261.0|0|8.451742627345844|0|14920.0|0
0|2020-12-01|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-02|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-03|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-04|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-05|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-06|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-07|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-08|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-09|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-10|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-11|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-12|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-13|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-14|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-15|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-16|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-17|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-18|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-19|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-20|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-21|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-22|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-23|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-24|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-25|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-26|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-27|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-28|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-29|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-30|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2020-12-31|13347.0|0|1398.0|0|9.481180061037639|0|14745.0|0
0|2021-01-01|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-02|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-03|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-04|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-05|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-06|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-07|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-08|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-09|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-10|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-11|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-12|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-13|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-14|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-15|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-16|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-17|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-18|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-19|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-20|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-21|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-22|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-23|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-24|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-25|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-26|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-27|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-28|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-29|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-30|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-01-31|13413.0|0|1202.0|0|8.224426958604173|0|14615.0|0
0|2021-02-01|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-02|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-03|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-04|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-05|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-06|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-07|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-08|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-09|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-10|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-11|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-12|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-13|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-14|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-15|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-16|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-17|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-18|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-19|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-20|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-21|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-22|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-23|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-24|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-25|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-26|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-27|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-02-28|13599.0|0|1040.0|0|7.1043104037161005|0|14639.0|0
0|2021-03-01|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-02|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-03|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-04|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-05|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-06|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-07|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-08|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-09|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-10|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-11|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-12|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-13|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-14|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-15|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-16|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-17|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-18|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-19|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-20|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-21|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-22|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-23|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-24|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-25|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-26|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-27|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-28|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-29|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-30|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-03-31|13971.0|0|1007.0|0|6.72319401789291|0|14978.0|0
0|2021-04-01|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-02|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-03|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-04|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-05|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-06|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-07|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-08|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-09|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-10|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-11|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-12|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-13|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-14|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-15|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-16|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-17|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-18|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-19|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-20|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-21|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-22|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-23|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-24|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-25|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-26|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-27|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-28|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-29|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-04-30|13997.0|0|965.0|0|6.449672503675979|0|14962.0|0
0|2021-05-01|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-02|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-03|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-04|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-05|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-06|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-07|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-08|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-09|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-10|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-11|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-12|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-13|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-14|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-15|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-16|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-17|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-18|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-19|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-20|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-21|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-22|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-23|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-24|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-25|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-26|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-27|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-28|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-29|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-30|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-05-31|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-01|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-02|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-03|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-04|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-05|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-06|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-07|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-08|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-09|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-10|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-11|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-12|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-13|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-14|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-15|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-16|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-17|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-18|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-19|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-20|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-21|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-22|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-23|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-24|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-25|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-26|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-27|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-28|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-29|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-06-30|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-01|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-02|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-03|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-04|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-05|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-06|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-07|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-08|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-09|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-10|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-11|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-12|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-13|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-14|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-15|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-16|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-17|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-18|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-19|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-20|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-21|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-22|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-23|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-24|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-25|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-26|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-27|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-28|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-29|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-30|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-07-31|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-01|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-02|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-03|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-04|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-05|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-06|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-07|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-08|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-09|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-10|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-11|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-12|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-13|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-14|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-15|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-16|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-17|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-18|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-19|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-20|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-21|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-22|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-23|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-24|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-25|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-26|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-27|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-28|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-29|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-30|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-08-31|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-01|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-02|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-03|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-04|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-05|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-06|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-07|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-08|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-09|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-10|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-11|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-12|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-13|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-14|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-15|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-16|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-17|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-18|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-19|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-20|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-21|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-22|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-23|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-24|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-25|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-26|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-27|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-28|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-29|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-09-30|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-01|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-02|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-03|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-04|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-05|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-06|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-07|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-08|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-09|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-10|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-11|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-12|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-13|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-14|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-15|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-16|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-17|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-18|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-19|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-20|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-21|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-22|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-23|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-24|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-25|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-26|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-27|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-28|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-29|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-30|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-10-31|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-01|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-02|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-03|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-04|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-05|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
0|2021-11-06|14031.0|0|1112.0|0|7.343326949745757|0|15143.0|0
