|dates|VegaAlta_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|VegaAlta_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|VegaAlta_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|VegaAlta_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|VegaAlta_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|VegaAlta_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|VegaAlta_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|VegaAlta_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-16|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-17|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-18|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-19|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-20|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-21|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-22|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-23|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-24|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-25|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-26|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-27|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-28|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-29|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-30|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-05-31|8287.0|0|1082.0|0|11.54872451702423|0|9369.0|0
0|2020-06-01|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-02|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-03|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-04|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-05|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-06|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-07|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-08|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-09|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-10|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-11|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-12|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-13|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-14|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-15|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-16|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-17|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-18|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-19|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-20|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-21|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-22|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-23|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-24|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-25|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-26|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-27|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-28|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-29|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-06-30|8766.0|0|998.0|0|10.221220811142974|0|9764.0|0
0|2020-07-01|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-02|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-03|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-04|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-05|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-06|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-07|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-08|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-09|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-10|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-11|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-12|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-13|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-14|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-15|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-16|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-17|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-18|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-19|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-20|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-21|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-22|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-23|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-24|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-25|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-26|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-27|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-28|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-29|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-30|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-07-31|8737.0|0|847.0|0|8.837646076794657|0|9584.0|0
0|2020-08-01|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-02|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-03|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-04|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-05|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-06|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-07|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-08|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-09|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-10|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-11|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-12|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-13|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-14|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-15|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-16|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-17|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-18|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-19|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-20|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-21|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-22|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-23|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-24|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-25|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-26|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-27|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-28|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-29|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-30|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-08-31|8678.0|0|996.0|0|10.295637792019846|0|9674.0|0
0|2020-09-01|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-02|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-03|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-04|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-05|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-06|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-07|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-08|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-09|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-10|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-11|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-12|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-13|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-14|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-15|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-16|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-17|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-18|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-19|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-20|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-21|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-22|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-23|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-24|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-25|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-26|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-27|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-28|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-29|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-09-30|8578.0|0|1107.0|0|11.43004646360351|0|9685.0|0
0|2020-10-01|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-02|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-03|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-04|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-05|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-06|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-07|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-08|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-09|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-10|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-11|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-12|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-13|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-14|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-15|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-16|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-17|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-18|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-19|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-20|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-21|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-22|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-23|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-24|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-25|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-26|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-27|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-28|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-29|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-30|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-10-31|8546.0|0|983.0|0|10.315877846573617|0|9529.0|0
0|2020-11-01|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-02|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-03|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-04|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-05|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-06|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-07|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-08|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-09|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-10|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-11|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-12|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-13|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-14|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-15|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-16|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-17|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-18|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-19|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-20|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-21|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-22|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-23|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-24|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-25|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-26|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-27|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-28|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-29|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-11-30|8357.0|0|1069.0|0|11.340971780182475|0|9426.0|0
0|2020-12-01|8221.0|0|1191.0|0|12.654058648533786|0|9412.0|0
0|2020-12-02|8221.0|0|1191.0|0|12.654058648533786|0|9412.0|0
0|2020-12-03|8221.0|0|1191.0|0|12.654058648533786|0|9412.0|0
0|2020-12-04|8221.0|0|1191.0|0|12.654058648533786|0|9412.0|0
0|2020-12-05|8221.0|0|1191.0|0|12.654058648533786|0|9412.0|0
0|2020-12-06|8221.0|0|1191.0|0|12.654058648533786|0|9412.0|0
