|dates|Lawrence_Alabama_UnitedStates.JHU_ConfirmedCases.data|Lawrence_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Lawrence_Alabama_UnitedStates.NYT_ConfirmedCases.data|Lawrence_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Lawrence_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Lawrence_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Lawrence_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Lawrence_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-03|5145.0|0|5145.0|0|136.0|0|0.0|100
0|2022-01-04|5174.0|0|5174.0|0|136.0|0|0.0|100
0|2022-01-05|5231.0|0|5231.0|0|136.0|0|0.0|100
0|2022-01-06|5295.0|0|5295.0|0|136.0|0|0.0|100
0|2022-01-07|5354.0|0|5354.0|0|138.0|0|0.0|100
0|2022-01-08|5385.0|0|5385.0|0|138.0|0|0.0|100
0|2022-01-09|5432.0|0|5432.0|0|138.0|0|0.0|100
0|2022-01-10|5458.0|0|5458.0|0|138.0|0|0.0|100
0|2022-01-11|5490.0|0|5490.0|0|138.0|0|0.0|100
0|2022-01-12|5522.0|0|5522.0|0|138.0|0|0.0|100
0|2022-01-13|5522.0|0|5522.0|0|138.0|0|0.0|100
0|2022-01-14|5522.0|0|5522.0|0|138.0|0|0.0|100
0|2022-01-15|5522.0|0|5522.0|0|138.0|0|0.0|100
0|2022-01-16|5873.0|0|5873.0|0|140.0|0|0.0|100
0|2022-01-17|5934.0|0|0.0|100|140.0|0|0.0|100
