|dates|Plymouth_Massachusetts_UnitedStates.BLS_EmployedPopulation.data|Plymouth_Massachusetts_UnitedStates.BLS_EmployedPopulation.missing|Plymouth_Massachusetts_UnitedStates.BLS_UnemployedPopulation.data|Plymouth_Massachusetts_UnitedStates.BLS_UnemployedPopulation.missing|Plymouth_Massachusetts_UnitedStates.BLS_UnemploymentRate.data|Plymouth_Massachusetts_UnitedStates.BLS_UnemploymentRate.missing|Plymouth_Massachusetts_UnitedStates.BLS_LaborForcePopulation.data|Plymouth_Massachusetts_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-23|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-24|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-25|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-26|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-27|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-28|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-29|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-11-30|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-01|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-02|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-03|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-04|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-05|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-06|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-07|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-08|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-09|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-10|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-11|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-12|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-13|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-14|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-15|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-16|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-17|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-18|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-19|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-20|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-21|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-22|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-23|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-24|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-25|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-26|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-27|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-28|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-29|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-30|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2021-12-31|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-01|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-02|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-03|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-04|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-05|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-06|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-07|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-08|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-09|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-10|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-11|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-12|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-13|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-14|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-15|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-16|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
0|2022-01-17|263791.0|0|18051.0|0|6.404652251970963|0|281842.0|0
