|dates|Jefferson_Georgia_UnitedStates.JHU_ConfirmedCases.data|Jefferson_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Jefferson_Georgia_UnitedStates.NYT_ConfirmedCases.data|Jefferson_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Jefferson_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Jefferson_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Jefferson_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Jefferson_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-09|2715.0|0|2730.0|0|91.0|0|0.0|100
0|2021-12-10|2716.0|0|2731.0|0|91.0|0|0.0|100
0|2021-12-11|2716.0|0|2731.0|0|91.0|0|0.0|100
0|2021-12-12|2716.0|0|2731.0|0|91.0|0|0.0|100
0|2021-12-13|2717.0|0|2732.0|0|91.0|0|0.0|100
0|2021-12-14|2717.0|0|2734.0|0|91.0|0|0.0|100
0|2021-12-15|2721.0|0|2736.0|0|91.0|0|0.0|100
0|2021-12-16|2722.0|0|2737.0|0|91.0|0|0.0|100
0|2021-12-17|2722.0|0|2737.0|0|91.0|0|0.0|100
0|2021-12-18|2722.0|0|2737.0|0|91.0|0|0.0|100
0|2021-12-19|2722.0|0|2737.0|0|91.0|0|0.0|100
0|2021-12-20|2723.0|0|2738.0|0|91.0|0|0.0|100
0|2021-12-21|2724.0|0|2739.0|0|91.0|0|0.0|100
0|2021-12-22|2728.0|0|2743.0|0|91.0|0|0.0|100
0|2021-12-23|2730.0|0|2745.0|0|92.0|0|0.0|100
0|2021-12-24|2736.0|0|2751.0|0|93.0|0|0.0|100
0|2021-12-25|2736.0|0|2751.0|0|93.0|0|0.0|100
0|2021-12-26|2736.0|0|2751.0|0|93.0|0|0.0|100
0|2021-12-27|2743.0|0|2759.0|0|93.0|0|0.0|100
0|2021-12-28|2758.0|0|2774.0|0|93.0|0|0.0|100
0|2021-12-29|2787.0|0|2803.0|0|93.0|0|0.0|100
0|2021-12-30|2799.0|0|2815.0|0|94.0|0|0.0|100
0|2021-12-31|2871.0|0|2887.0|0|94.0|0|0.0|100
0|2022-01-01|2871.0|0|2887.0|0|94.0|0|0.0|100
0|2022-01-02|2871.0|0|2887.0|0|94.0|0|0.0|100
0|2022-01-03|2871.0|0|2887.0|0|94.0|0|0.0|100
0|2022-01-04|2922.0|0|2938.0|0|95.0|0|0.0|100
0|2022-01-05|2946.0|0|2962.0|0|95.0|0|0.0|100
0|2022-01-06|2946.0|0|2962.0|0|95.0|0|0.0|100
0|2022-01-07|2946.0|0|2962.0|0|95.0|0|0.0|100
0|2022-01-08|2946.0|0|2962.0|0|95.0|0|0.0|100
0|2022-01-09|2946.0|0|2962.0|0|95.0|0|0.0|100
0|2022-01-10|3023.0|0|3040.0|0|95.0|0|0.0|100
0|2022-01-11|3065.0|0|3082.0|0|96.0|0|0.0|100
0|2022-01-12|3095.0|0|3112.0|0|97.0|0|0.0|100
0|2022-01-13|3095.0|0|3154.0|0|97.0|0|0.0|100
0|2022-01-14|3178.0|0|3195.0|0|97.0|0|0.0|100
0|2022-01-15|3178.0|0|3195.0|0|97.0|0|0.0|100
0|2022-01-16|3178.0|0|3195.0|0|97.0|0|0.0|100
0|2022-01-17|3211.0|0|0.0|100|97.0|0|0.0|100
