|dates|Darlington_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Darlington_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Darlington_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Darlington_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Darlington_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Darlington_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Darlington_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Darlington_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-04|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-05|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-06|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-07|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-08|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-09|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-10|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-11|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-12|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-13|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-14|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-15|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-16|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
0|2022-01-17|29016.0|0|1215.0|0|4.019053289669545|0|30231.0|0
