|dates|Duval_Texas_UnitedStates.BLS_EmployedPopulation.data|Duval_Texas_UnitedStates.BLS_EmployedPopulation.missing|Duval_Texas_UnitedStates.BLS_UnemployedPopulation.data|Duval_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Duval_Texas_UnitedStates.BLS_UnemploymentRate.data|Duval_Texas_UnitedStates.BLS_UnemploymentRate.missing|Duval_Texas_UnitedStates.BLS_LaborForcePopulation.data|Duval_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-12|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-13|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-14|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-15|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-16|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-17|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-18|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-19|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-20|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-21|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-22|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-23|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-24|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-25|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-26|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-27|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-28|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-29|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-11-30|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-01|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-02|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-03|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-04|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-05|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-06|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-07|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-08|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-09|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-10|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-11|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-12|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-13|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-14|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-15|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-16|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-17|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-18|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-19|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-20|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-21|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-22|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-23|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-24|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-25|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-26|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-27|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-28|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-29|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-30|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2021-12-31|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-01|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-02|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-03|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-04|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-05|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-06|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-07|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-08|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-09|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-10|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-11|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-12|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-13|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-14|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-15|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-16|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
0|2022-01-17|4089.0|0|472.0|0|10.34860776145582|0|4561.0|0
