|dates|Lancaster_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Lancaster_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Lancaster_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Lancaster_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Lancaster_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Lancaster_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Lancaster_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Lancaster_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-17|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-18|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-19|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-20|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-21|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-22|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-23|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-24|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-25|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-26|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-27|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-28|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-29|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-30|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2021-12-31|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-01|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-02|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-03|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-04|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-05|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-06|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-07|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-08|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-09|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-10|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-11|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-12|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-13|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-14|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-15|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-16|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
0|2022-01-17|172369.0|0|3825.0|0|2.170902527895388|0|176194.0|0
