|dates|Tulsa_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|Tulsa_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|Tulsa_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|Tulsa_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|Tulsa_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|Tulsa_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|Tulsa_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|Tulsa_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-08|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-09|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-10|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-11|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-12|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-13|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-14|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-15|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-16|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-17|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-18|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-19|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-20|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-21|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-22|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-23|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-24|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-25|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-26|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-27|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-28|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-29|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-30|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2021-12-31|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-01|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-02|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-03|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-04|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-05|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-06|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-07|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-08|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-09|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-10|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-11|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-12|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-13|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-14|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-15|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-16|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
0|2022-01-17|313163.0|0|12455.0|0|3.8250342425787274|0|325618.0|0
