|dates|Okanogan_Washington_UnitedStates.BLS_EmployedPopulation.data|Okanogan_Washington_UnitedStates.BLS_EmployedPopulation.missing|Okanogan_Washington_UnitedStates.BLS_UnemployedPopulation.data|Okanogan_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Okanogan_Washington_UnitedStates.BLS_UnemploymentRate.data|Okanogan_Washington_UnitedStates.BLS_UnemploymentRate.missing|Okanogan_Washington_UnitedStates.BLS_LaborForcePopulation.data|Okanogan_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-12|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-13|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-14|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-15|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-16|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-17|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-18|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-19|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-20|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-21|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-22|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-23|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-24|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-25|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-26|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-27|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-28|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-29|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-11-30|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-01|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-02|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-03|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-04|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-05|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-06|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-07|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-08|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-09|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-10|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-11|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-12|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-13|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-14|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-15|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-16|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-17|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-18|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-19|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-20|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-21|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-22|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-23|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-24|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-25|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-26|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-27|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-28|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-29|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-30|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2021-12-31|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-01|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-02|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-03|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-04|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-05|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-06|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-07|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-08|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-09|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-10|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-11|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-12|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-13|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-14|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-15|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-16|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
0|2022-01-17|18174.0|0|1172.0|0|6.058099865605293|0|19346.0|0
