|dates|VegaBaja_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|VegaBaja_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|VegaBaja_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|VegaBaja_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|VegaBaja_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|VegaBaja_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|VegaBaja_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|VegaBaja_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-01|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-02|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-03|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-04|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-05|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-06|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-07|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-08|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-09|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-10|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-11|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-12|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-13|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-14|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-15|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-16|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-17|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-18|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-19|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-20|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-21|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-22|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-23|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-24|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-25|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-26|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-27|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-28|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-29|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-30|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2020-12-31|10919.0|0|1719.0|0|13.601835733502137|0|12638.0|0
0|2021-01-01|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-02|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-03|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-04|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-05|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-06|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-07|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-08|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-09|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-10|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-11|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-12|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-13|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-14|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-15|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-16|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-17|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-18|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-19|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-20|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-21|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-22|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-23|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-24|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-25|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-26|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-27|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-28|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-29|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-30|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-01-31|11244.0|0|1438.0|0|11.33890553540451|0|12682.0|0
0|2021-02-01|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-02|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-03|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-04|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-05|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-06|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-07|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-08|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-09|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-10|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-11|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-12|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-13|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-14|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-15|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-16|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-17|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-18|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-19|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-20|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-21|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-22|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-23|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-24|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-25|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-26|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-27|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-02-28|11429.0|0|1257.0|0|9.908560618004099|0|12686.0|0
0|2021-03-01|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-02|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-03|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-04|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-05|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-06|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-07|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-08|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-09|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-10|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-11|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-12|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-13|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-14|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-15|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-16|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-17|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-18|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-19|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-20|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-21|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-22|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-23|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-24|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-25|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-26|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-27|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-28|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-29|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-30|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-03-31|11733.0|0|1229.0|0|9.48156148742478|0|12962.0|0
0|2021-04-01|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-02|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-03|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-04|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-05|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-06|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-07|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-08|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-09|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-10|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-11|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-12|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-13|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-14|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-15|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-16|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-17|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-18|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-19|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-20|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-21|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-22|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-23|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-24|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-25|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-26|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-27|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-28|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-29|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-04-30|11896.0|0|1196.0|0|9.135349831958449|0|13092.0|0
0|2021-05-01|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-02|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-03|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-04|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-05|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-06|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-07|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-08|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-09|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-10|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-11|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-12|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-13|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-14|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-15|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-16|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-17|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-18|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-19|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-20|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-21|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-22|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-23|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-24|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-25|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-26|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-27|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-28|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-29|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-30|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-05-31|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-01|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-02|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-03|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-04|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-05|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-06|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-07|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-08|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-09|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-10|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-11|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-12|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-13|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-14|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-15|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-16|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-17|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-18|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-19|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-20|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-21|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-22|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-23|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-24|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-25|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-26|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-27|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-28|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-29|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-06-30|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-01|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-02|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-03|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-04|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-05|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-06|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-07|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-08|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-09|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-10|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-11|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-12|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-13|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-14|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-15|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-16|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-17|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-18|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-19|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-20|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-21|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-22|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-23|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-24|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-25|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-26|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-27|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-28|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-29|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-30|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-07-31|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-01|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-02|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-03|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-04|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-05|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-06|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-07|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-08|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-09|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-10|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-11|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-12|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-13|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-14|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-15|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-16|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-17|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-18|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-19|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-20|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-21|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-22|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-23|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-24|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-25|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-26|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-27|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-28|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-29|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-30|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-08-31|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-01|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-02|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-03|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-04|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-05|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-06|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-07|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-08|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-09|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-10|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-11|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-12|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-13|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-14|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-15|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-16|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-17|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-18|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-19|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-20|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-21|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-22|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-23|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-24|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-25|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-26|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-27|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-28|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-29|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-09-30|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-01|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-02|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-03|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-04|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-05|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-06|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-07|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-08|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-09|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-10|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-11|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-12|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-13|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-14|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-15|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-16|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-17|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-18|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-19|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-20|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-21|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-22|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-23|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-24|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-25|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-26|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-27|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-28|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-29|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-30|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-10-31|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-01|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-02|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-03|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-04|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-05|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-06|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
0|2021-11-07|11816.0|0|1415.0|0|10.694580908472526|0|13231.0|0
