|dates|Barranquitas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Barranquitas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Barranquitas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Barranquitas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Barranquitas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Barranquitas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Barranquitas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Barranquitas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-26|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-27|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-28|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-29|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-11-30|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-01|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-02|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-03|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-04|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-05|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-06|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-07|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-08|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-09|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-10|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-11|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-12|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-13|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-14|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-15|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-16|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-17|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-18|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-19|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-20|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-21|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-22|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-23|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-24|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-25|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-26|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-27|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-28|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-29|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-30|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2021-12-31|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-01|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-02|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-03|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-04|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-05|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-06|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-07|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-08|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-09|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-10|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-11|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-12|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-13|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-14|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-15|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-16|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
0|2022-01-17|6486.0|0|644.0|0|9.03225806451613|0|7130.0|0
