|dates|Gurabo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Gurabo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Gurabo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Gurabo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Gurabo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Gurabo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Gurabo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Gurabo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-04|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-05|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-06|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-07|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-08|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-09|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-10|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-11|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-12|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-13|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-14|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-15|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-16|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-17|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-18|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-19|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-20|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-21|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-22|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-23|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-24|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-25|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-26|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-27|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-28|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-29|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-30|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2020-12-31|15962.0|0|1281.0|0|7.429101664443542|0|17243.0|0
0|2021-01-01|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-02|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-03|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-04|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-05|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-06|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-07|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-08|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-09|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-10|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-11|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-12|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-13|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-14|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-15|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-16|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-17|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-18|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-19|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-20|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-21|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-22|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-23|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-24|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-25|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-26|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-27|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-28|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-29|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-30|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-01-31|16158.0|0|1061.0|0|6.161798013821941|0|17219.0|0
0|2021-02-01|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-02|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-03|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-04|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-05|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-06|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-07|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-08|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-09|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-10|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-11|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-12|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-13|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-14|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-15|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-16|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-17|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-18|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-19|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-20|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-21|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-22|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-23|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-24|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-25|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-26|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-27|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-02-28|16567.0|0|894.0|0|5.119981673443674|0|17461.0|0
0|2021-03-01|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-02|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-03|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-04|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-05|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-06|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-07|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-08|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-09|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-10|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-11|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-12|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-13|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-14|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-15|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-16|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-17|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-18|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-19|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-20|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-21|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-22|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-23|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-24|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-25|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-26|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-27|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-28|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-29|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-30|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-03-31|17013.0|0|861.0|0|4.817052702249077|0|17874.0|0
0|2021-04-01|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-02|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-03|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-04|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-05|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-06|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-07|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-08|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-09|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-10|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-11|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-12|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-13|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-14|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-15|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-16|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-17|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-18|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-19|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-20|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-21|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-22|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-23|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-24|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-25|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-26|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-27|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-28|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-29|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-04-30|17388.0|0|839.0|0|4.603061392439787|0|18227.0|0
0|2021-05-01|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-02|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-03|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-04|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-05|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-06|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-07|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-08|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-09|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-10|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-11|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-12|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-13|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-14|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-15|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-16|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-17|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-18|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-19|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-20|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-21|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-22|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-23|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-24|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-25|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-26|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-27|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-28|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-29|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-30|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-05-31|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-01|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-02|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-03|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-04|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-05|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-06|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-07|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-08|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-09|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-10|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-11|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-12|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-13|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-14|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-15|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-16|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-17|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-18|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-19|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-20|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-21|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-22|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-23|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-24|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-25|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-26|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-27|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-28|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-29|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-06-30|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-01|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-02|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-03|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-04|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-05|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-06|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-07|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-08|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-09|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-10|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-11|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-12|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-13|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-14|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-15|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-16|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-17|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-18|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-19|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-20|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-21|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-22|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-23|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-24|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-25|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-26|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-27|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-28|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-29|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-30|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-07-31|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-01|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-02|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-03|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-04|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-05|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-06|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-07|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-08|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-09|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-10|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-11|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-12|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-13|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-14|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-15|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-16|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-17|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-18|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-19|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-20|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-21|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-22|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-23|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-24|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-25|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-26|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-27|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-28|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-29|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-30|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-08-31|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-01|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-02|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-03|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-04|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-05|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-06|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-07|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-08|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-09|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-10|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-11|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-12|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-13|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-14|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-15|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-16|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-17|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-18|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-19|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-20|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-21|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-22|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-23|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-24|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-25|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-26|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-27|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-28|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-29|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-09-30|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-01|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-02|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-03|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-04|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-05|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-06|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-07|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-08|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-09|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-10|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-11|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-12|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-13|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-14|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-15|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-16|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-17|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-18|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-19|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-20|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-21|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-22|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-23|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-24|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-25|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-26|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-27|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-28|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-29|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-30|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-10-31|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-01|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-02|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-03|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-04|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-05|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-06|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-07|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-08|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-09|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-10|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-11|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-12|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-13|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-14|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-15|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-16|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
0|2021-11-17|17243.0|0|960.0|0|5.273855957809152|0|18203.0|0
