|dates|Wayne_Indiana_UnitedStates.AveragePrecipitationTotal.data|Wayne_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Wayne_Indiana_UnitedStates.AveragePrecipitation.data|Wayne_Indiana_UnitedStates.AveragePrecipitation.missing|Wayne_Indiana_UnitedStates.AverageWindDirection.data|Wayne_Indiana_UnitedStates.AverageWindDirection.missing|Wayne_Indiana_UnitedStates.AverageWindSpeed.data|Wayne_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-11-11|0.0|0|0.0017708333333333332|0|202.70833333333334|0|11.15625|0
0|2021-11-12|0.0020833333333333333|0|0.0|0|235.41666666666666|0|12.416666666666666|0
0|2021-11-13|0.0|0|0.0|0|255.62499999999997|0|12.4375|0
0|2021-11-14|0.0|0|0.0007638888888888889|0|240.59027777777774|0|14.944444444444443|0
0|2021-11-15|0.0|0|0.0|0|226.04166666666666|0|13.631944444444445|0
0|2021-11-16|0.0|0|0.0|0|124.16666666666667|0|7.75|0
0|2021-11-17|0.0|0|0.00545138888888889|0|224.4097222222222|0|14.5|0
0|2021-11-18|0.008749999999999999|0|0.0008333333333333334|0|288.75|0|14.333333333333334|0
0|2021-11-19|0.0|0|0.0|0|207.91666666666666|0|6.416666666666667|0
0|2021-11-20|0.0|0|0.0|0|179.58333333333334|0|8.0|0
0|2021-11-21|0.0|0|0.004208333333333334|0|225.98611111111111|0|8.420833333333333|0
0|2021-11-22|0.005416666666666667|0|0.0|0|290.8333333333333|0|9.291666666666666|0
0|2021-11-23|0.0|0|0.0|0|187.08333333333334|0|5.708333333333333|0
0|2021-11-24|0.0|0|0.0|0|197.08333333333334|0|12.958333333333334|0
0|2021-11-25|0.002916666666666667|0|0.004166666666666667|0|258.4375|0|12.972222222222221|0
0|2021-11-26|0.00125|0|0.0|0|284.09722222222223|0|9.423611111111112|0
0|2021-11-27|0.0|0|0.0|0|191.66666666666666|0|8.541666666666666|0
0|2021-11-28|0.0|0|0.0|0|279.9305555555556|0|10.75|0
0|2021-11-29|0.0|0|0.0|0|208.75|0|7.541666666666667|0
0|2021-11-30|0.0|0|0.0|0|258.3333333333333|0|9.875|0
0|2021-12-01|0.0|0|0.0016666666666666668|0|174.58333333333334|0|7.256944444444444|0
0|2021-12-02|0.0016666666666666668|0|0.0|0|240.83333333333334|0|11.479166666666666|0
0|2021-12-03|0.0|0|0.0|0|97.5|0|5.833333333333333|0
0|2021-12-04|0.0|0|0.0|0|122.02777777777779|0|4.833333333333333|0
0|2021-12-05|0.0|0|0.005694444444444444|0|153.40277777777777|0|12.111111111111109|0
0|2021-12-06|0.010416666666666666|0|0.004583333333333333|0|286.31944444444446|0|17.993055555555557|0
0|2021-12-07|0.0|0|0.0|0|205.83333333333334|0|5.416666666666667|0
0|2021-12-08|0.0|0|0.0|0|182.91666666666666|0|7.125|0
0|2021-12-09|0.0|0|0.0|0|176.66666666666666|0|8.875|0
0|2021-12-10|0.0|0|0.00375|0|170.38194444444443|0|8.326388888888888|0
0|2021-12-11|0.0275|0|0.012916666666666667|0|248.80555555555554|0|17.92638888888889|0
0|2021-12-12|0.0|0|0.0|0|215.83333333333334|0|9.375|0
0|2021-12-13|0.0|0|0.0|0|210.20833333333334|0|7.9375|0
0|2021-12-14|0.0|0|0.0|0|140.83333333333334|0|7.5|0
0|2021-12-15|0.00020833333333333335|0|0.00020833333333333335|0|196.7361111111111|0|15.527777777777777|0
0|2021-12-16|0.0|0|0.007666666666666665|0|239.41666666666666|0|13.759722222222223|0
0|2021-12-17|0.010833333333333334|0|0.0010416666666666667|0|99.10416666666667|0|5.125|0
0|2021-12-18|0.005833333333333334|0|0.007611111111111111|0|234.7152777777778|0|10.496527777777777|0
0|2021-12-19|0.004166666666666667|0|0.0|0|66.45833333333333|0|4.583333333333333|0
0|2021-12-20|0.0|0|0.0|0|187.08333333333334|0|6.125|0
0|2021-12-21|0.0|0|0.0|0|171.38888888888889|0|7.902777777777778|0
0|2021-12-22|0.0|0|0.0|0|249.47916666666666|0|10.045138888888888|0
0|2021-12-23|0.0|0|0.0|0|187.6388888888889|0|9.965277777777777|0
0|2021-12-24|0.0|0|0.0|0|196.38888888888889|0|10.895833333333334|0
0|2021-12-25|0.0020833333333333333|0|0.016958333333333336|0|270.5138888888889|0|9.885416666666666|0
0|2021-12-26|0.007222222222222223|0|0.0|0|102.63888888888887|0|5.6875|0
0|2021-12-27|0.011666666666666667|0|0.010083333333333333|0|224.94444444444446|0|11.930555555555557|0
0|2021-12-28|0.0|0|0.020520833333333335|0|108.92361111111113|0|7.041666666666665|0
0|2021-12-29|0.01|0|0.0|0|201.45833333333334|0|7.249999999999999|0
0|2021-12-30|0.0|0|0.0|0|154.72222222222223|0|5.8680555555555545|0
0|2021-12-31|0.0|0|0.0|0|156.5277777777778|0|6.145833333333333|0
0|2022-01-01|0.007222222222222223|0|0.02201388888888889|0|118.9861111111111|0|9.090972222222222|0
0|2022-01-02|0.0015277777777777779|0|0.00020833333333333335|0|123.22916666666667|0|12.357638888888888|0
0|2022-01-03|0.0|0|0.0|0|164.23611111111111|0|5.659722222222221|0
0|2022-01-04|0.0|0|0.0|0|197.91666666666666|0|11.416666666666666|0
0|2022-01-05|0.0|0|0.0|0|255.34722222222226|0|19.291666666666668|0
0|2022-01-06|0.0|0|0.0|0|282.22222222222223|0|12.423611111111112|0
0|2022-01-07|0.0|0|0.0|0|223.125|0|9.4375|0
0|2022-01-08|0.0|0|0.0006944444444444445|0|177.15277777777774|0|12.131944444444445|0
0|2022-01-09|0.014166666666666668|0|0.0090625|0|282.0416666666667|0|13.950000000000001|0
0|2022-01-10|0.0|0|0.0|0|291.25|0|11.0|0
0|2022-01-11|0.0|0|0.0|0|146.25|0|9.791666666666666|0
0|2022-01-12|0.0|0|0.0|0|212.08333333333334|0|9.166666666666666|0
0|2022-01-13|0.0|0|0.0|0|218.81944444444446|0|5.5625|0
0|2022-01-14|0.0|0|0.0|0|249.30555555555554|0|9.1875|0
0|2022-01-15|0.0|0|0.0|0|70.48611111111111|0|12.756944444444443|0
0|2022-01-16|0.0|0|0.0|0|135.41666666666666|0|6.958333333333333|0
0|2022-01-17|0.0|0|0.0|0|293.9166666666667|0|12.993055555555555|0
