|dates|Bernalillo_NewMexico_UnitedStates.AveragePrecipitationTotal.data|Bernalillo_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|Bernalillo_NewMexico_UnitedStates.AveragePrecipitation.data|Bernalillo_NewMexico_UnitedStates.AveragePrecipitation.missing|Bernalillo_NewMexico_UnitedStates.AverageWindDirection.data|Bernalillo_NewMexico_UnitedStates.AverageWindDirection.missing|Bernalillo_NewMexico_UnitedStates.AverageWindSpeed.data|Bernalillo_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2021-11-29|0.0|0|0.0|0|92.08333333333333|0|1.9583333333333333|0
0|2021-11-30|0.0|0|0.0|0|196.66666666666666|0|5.25|0
0|2021-12-01|0.0|0|0.0|0|110.0|0|3.125|0
0|2021-12-02|0.0|0|0.0|0|113.95833333333333|0|3.2083333333333335|0
0|2021-12-03|0.0|0|0.0|0|107.91666666666667|0|2.375|0
0|2021-12-04|0.0|0|0.0|0|119.16666666666667|0|5.166666666666667|0
0|2021-12-05|0.0|0|0.0|0|170.83333333333334|0|4.041666666666667|0
0|2021-12-06|0.0|0|0.0|0|148.9375|0|6.4375|0
0|2021-12-07|0.0|0|0.0|0|217.91666666666666|0|7.895833333333333|0
0|2021-12-08|0.0|0|0.0|0|148.75|0|4.5|0
0|2021-12-09|0.0|0|0.0|0|195.77083333333334|0|8.104166666666666|0
0|2021-12-10|0.0|0|0.0|0|273.3333333333333|0|18.75|0
0|2021-12-11|0.0|0|0.0|0|97.91666666666667|0|2.75|0
0|2021-12-12|0.0|0|0.0|0|165.41666666666666|0|5.083333333333333|0
0|2021-12-13|0.0|0|0.0|0|131.25|0|3.375|0
0|2021-12-14|0.0|0|0.00125|0|150.83333333333334|0|4.708333333333333|0
0|2021-12-15|0.00125|0|0.0|0|213.125|0|15.3125|0
0|2021-12-16|0.0|0|0.0|0|143.75|0|5.083333333333333|0
0|2021-12-17|0.0|0|0.0|0|265.0|0|8.625|0
0|2021-12-18|0.0|0|0.0|0|147.91666666666666|0|5.916666666666667|0
0|2021-12-19|0.0|0|0.0|0|127.5|0|3.4166666666666665|0
0|2021-12-20|0.0|0|0.0|0|114.16666666666667|0|2.3958333333333335|0
0|2021-12-21|0.0|0|0.0|0|131.25|0|3.3333333333333335|0
0|2021-12-22|0.0|0|0.0|0|79.16666666666667|0|3.2916666666666665|0
0|2021-12-23|0.0|0|0.0|0|106.25|0|4.833333333333333|0
0|2021-12-24|0.0|0|0.0|0|205.83333333333334|0|10.208333333333334|0
0|2021-12-25|0.0|0|0.0|0|117.08333333333333|0|4.375|0
0|2021-12-26|0.0|0|0.0|0|227.5|0|12.708333333333334|0
0|2021-12-27|0.0|0|0.0|0|150.41666666666666|0|7.583333333333333|0
0|2021-12-28|0.0|0|0.0|0|234.79166666666666|0|11.520833333333334|0
0|2021-12-29|0.0|0|0.0004166666666666667|0|225.3472222222222|0|10.291666666666666|0
0|2021-12-30|0.0004166666666666667|0|0.0|0|180.83333333333334|0|7.083333333333333|0
0|2021-12-31|0.0|0|0.004791666666666667|0|162.84722222222223|0|13.375|0
0|2022-01-01|0.007916666666666667|0|0.00125|0|242.45833333333334|0|15.145833333333334|0
0|2022-01-02|0.0|0|0.0|0|192.91666666666666|0|6.416666666666667|0
0|2022-01-03|0.0|0|0.0|0|114.58333333333333|0|3.7916666666666665|0
0|2022-01-04|0.0|0|0.0|0|94.58333333333333|0|2.6666666666666665|0
0|2022-01-05|0.0|0|0.0|0|85.0|0|2.7083333333333335|0
0|2022-01-06|0.0|0|0.0|0|185.0|0|5.291666666666667|0
0|2022-01-07|0.0|0|0.0|0|117.08333333333333|0|4.458333333333333|0
0|2022-01-08|0.0|0|0.0|0|192.91666666666666|0|5.708333333333333|0
0|2022-01-09|0.0|0|0.0|0|122.91666666666667|0|7.791666666666667|0
0|2022-01-10|0.0|0|0.0|0|154.58333333333334|0|4.708333333333333|0
0|2022-01-11|0.0|0|0.0|0|188.75|0|4.916666666666667|0
0|2022-01-12|0.0|0|0.0|0|153.33333333333334|0|6.625|0
0|2022-01-13|0.0|0|0.0|0|138.33333333333334|0|3.6666666666666665|0
0|2022-01-14|0.0|0|0.0|0|255.41666666666666|0|11.083333333333334|0
0|2022-01-15|0.0|0|0.0|0|140.41666666666666|0|4.770833333333333|0
0|2022-01-16|0.0|0|0.0|0|143.33333333333334|0|3.7083333333333335|0
0|2022-01-17|0.0|0|0.0|0|161.25|0|4.166666666666667|0
