|dates|Gunnison_Colorado_UnitedStates.AveragePrecipitationTotal.data|Gunnison_Colorado_UnitedStates.AveragePrecipitationTotal.missing|Gunnison_Colorado_UnitedStates.AveragePrecipitation.data|Gunnison_Colorado_UnitedStates.AveragePrecipitation.missing|Gunnison_Colorado_UnitedStates.AverageWindDirection.data|Gunnison_Colorado_UnitedStates.AverageWindDirection.missing|Gunnison_Colorado_UnitedStates.AverageWindSpeed.data|Gunnison_Colorado_UnitedStates.AverageWindSpeed.missing
0|2021-11-25|0.0|0|0.0|0|85.83333333333333|0|2.0416666666666665|0
0|2021-11-26|0.0|0|0.0|0|54.166666666666664|0|1.7083333333333333|0
0|2021-11-27|0.0|0|0.0|0|47.916666666666664|0|1.5833333333333333|0
0|2021-11-28|0.0|0|0.0|0|75.0|0|2.0416666666666665|0
0|2021-11-29|0.0|0|0.0|0|62.916666666666664|0|1.5416666666666667|0
0|2021-11-30|0.0|0|0.0|0|63.75|0|1.7083333333333333|0
0|2021-12-01|0.0|0|0.0|0|65.41666666666667|0|1.1666666666666667|0
0|2021-12-02|0.0|0|0.0|0|45.416666666666664|0|0.7916666666666666|0
0|2021-12-03|0.0|0|0.0|0|52.083333333333336|0|1.125|0
0|2021-12-04|0.0|0|0.0|0|105.41666666666667|0|1.9583333333333333|0
0|2021-12-05|0.0|0|0.0|0|70.625|0|3.875|0
0|2021-12-06|0.0|0|0.0|0|133.95833333333334|0|5.854166666666667|0
0|2021-12-07|0.0004166666666666667|0|0.00016666666666666666|0|148.05555555555554|0|4.241666666666666|0
0|2021-12-08|0.0|0|0.0017291666666666668|0|57.944444444444436|0|3.2583333333333333|0
0|2021-12-09|0.0020833333333333333|0|0.005062499999999999|0|138.13888888888889|0|4.6923611111111105|0
0|2021-12-10|0.008333333333333333|0|0.0|0|250.6111111111111|0|11.548611111111112|0
0|2021-12-11|0.0|0|0.0|0|97.5|0|1.9375|0
0|2021-12-12|0.0|0|0.0|0|70.0|0|0.9791666666666666|0
0|2021-12-13|0.0|0|0.0|0|54.166666666666664|0|1.0416666666666667|0
0|2021-12-14|0.0|0|0.0|0|54.583333333333336|0|1.5|0
0|2021-12-15|0.0|0|0.0|0|207.6597222222222|0|11.141666666666666|0
0|2021-12-16|0.0|0|0.0|0|91.66666666666667|0|1.9583333333333333|0
0|2021-12-17|0.0|0|0.0|0|136.25|0|4.041666666666667|0
0|2021-12-18|0.0|0|0.0|0|51.666666666666664|0|1.5625|0
0|2021-12-19|0.0|0|0.0|0|43.520833333333336|0|0.875|0
0|2021-12-20|0.0|0|0.0|0|36.25|0|0.9583333333333334|0
0|2021-12-21|0.0|0|0.0|0|54.583333333333336|0|1.7083333333333333|0
0|2021-12-22|0.0|0|0.0|0|26.25|0|1.0416666666666667|0
0|2021-12-23|0.0|0|0.0046875|0|71.31944444444444|0|2.0625|0
0|2021-12-24|0.005|0|0.007366071428571429|0|207.70833333333334|0|11.22470238095238|0
0|2021-12-25|0.005833333333333334|0|0.0|0|208.75|0|8.791666666666666|0
0|2021-12-26|0.0|0|0.0|0|166.66666666666666|0|11.145833333333334|0
0|2021-12-27|0.0|0|0.0|0|170.71064814814815|0|11.919675925925924|0
0|2021-12-28|0.0|0|0.0|0|217.15277777777774|0|11.861111111111112|0
0|2021-12-29|0.0002777777777777778|0|0.0009722222222222223|0|181.3888888888889|0|8.3125|0
0|2021-12-30|0.0008333333333333334|0|0.0|0|226.25|0|13.5|0
0|2021-12-31|0.0|0|0.0|0|175.3125|0|8.35763888888889|0
0|2022-01-01|0.0|0|0.0|0|191.45833333333334|0|7.9375|0
0|2022-01-02|0.0|0|0.0|0|110.0|0|3.8541666666666665|0
0|2022-01-03|0.0|0|0.0|0|107.5|0|3.625|0
0|2022-01-04|0.0|0|0.0|0|77.91666666666667|0|3.375|0
0|2022-01-05|0.0|0|0.0|0|185.0|0|9.583333333333334|0
0|2022-01-06|0.0|0|0.0|0|209.58333333333334|0|9.25|0
0|2022-01-07|0.0|0|0.0|0|110.41666666666667|0|2.8333333333333335|0
0|2022-01-08|0.0|0|0.0005456349206349208|0|148.140873015873|0|5.85515873015873|0
0|2022-01-09|0.00125|0|0.0|0|144.375|0|5.979166666666667|0
0|2022-01-10|0.0|0|0.0|0|114.58333333333333|0|3.2708333333333335|0
0|2022-01-11|0.0|0|0.0|0|80.41666666666667|0|2.5416666666666665|0
0|2022-01-12|0.0|0|0.0|0|112.08333333333333|0|2.7916666666666665|0
0|2022-01-13|0.0|0|0.0|0|50.833333333333336|0|2.125|0
0|2022-01-14|0.0|0|0.0|0|168.33333333333334|0|4.666666666666667|0
0|2022-01-15|0.0|0|0.0|0|93.125|0|4.166666666666667|0
0|2022-01-16|0.0|0|0.0|0|72.08333333333333|0|2.6041666666666665|0
0|2022-01-17|0.0|20|0.0|20|105.41666666666667|0|2.5416666666666665|0
