|dates|Logan_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Logan_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Logan_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Logan_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Logan_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Logan_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Logan_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Logan_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-20|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-21|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-22|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-23|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-24|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-25|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-26|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-27|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-28|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-29|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-11-30|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-01|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-02|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-03|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-04|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-05|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-06|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-07|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-08|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-09|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-10|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-11|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-12|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-13|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-14|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-15|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-16|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-17|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-18|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-19|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-20|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-21|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-22|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-23|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-24|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-25|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-26|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-27|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-28|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-29|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-30|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2021-12-31|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-01|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-02|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-03|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-04|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-05|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-06|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-07|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-08|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-09|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-10|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-11|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-12|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-13|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-14|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-15|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-16|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
0|2022-01-17|11536.0|0|399.0|0|3.343108504398827|0|11935.0|0
