|dates|Bayamon_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Bayamon_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Bayamon_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Bayamon_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Bayamon_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Bayamon_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Bayamon_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Bayamon_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-01|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-02|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-03|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-04|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-05|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-06|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-07|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-08|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-09|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-10|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-11|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-12|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-13|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-14|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-15|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-16|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-17|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-18|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-19|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-20|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-21|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-22|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-23|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-24|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-25|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-26|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-27|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-28|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-29|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-30|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2020-12-31|55908.0|0|6616.0|0|10.581536689911074|0|62524.0|0
0|2021-01-01|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-02|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-03|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-04|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-05|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-06|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-07|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-08|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-09|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-10|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-11|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-12|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-13|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-14|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-15|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-16|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-17|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-18|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-19|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-20|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-21|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-22|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-23|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-24|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-25|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-26|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-27|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-28|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-29|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-30|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-01-31|56607.0|0|5499.0|0|8.854216983866293|0|62106.0|0
0|2021-02-01|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-02|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-03|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-04|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-05|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-06|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-07|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-08|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-09|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-10|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-11|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-12|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-13|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-14|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-15|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-16|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-17|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-18|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-19|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-20|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-21|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-22|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-23|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-24|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-25|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-26|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-27|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-02-28|58058.0|0|4707.0|0|7.499402533258982|0|62765.0|0
0|2021-03-01|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-02|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-03|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-04|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-05|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-06|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-07|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-08|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-09|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-10|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-11|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-12|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-13|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-14|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-15|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-16|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-17|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-18|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-19|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-20|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-21|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-22|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-23|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-24|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-25|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-26|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-27|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-28|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-29|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-30|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-03-31|59644.0|0|4531.0|0|7.060381768601481|0|64175.0|0
0|2021-04-01|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-02|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-03|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-04|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-05|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-06|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-07|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-08|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-09|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-10|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-11|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-12|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-13|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-14|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-15|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-16|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-17|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-18|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-19|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-20|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-21|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-22|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-23|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-24|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-25|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-26|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-27|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-28|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-29|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-04-30|60819.0|0|4362.0|0|6.692134210889677|0|65181.0|0
0|2021-05-01|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-02|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-03|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-04|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-05|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-06|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-07|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-08|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-09|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-10|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-11|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-12|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-13|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-14|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-15|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-16|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-17|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-18|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-19|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-20|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-21|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-22|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-23|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-24|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-25|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-26|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-27|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-28|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-29|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-30|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-05-31|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-01|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-02|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-03|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-04|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-05|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-06|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-07|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-08|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-09|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-10|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-11|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-12|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-13|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-14|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-15|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-16|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-17|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-18|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-19|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-20|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-21|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-22|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-23|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-24|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-25|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-26|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-27|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-28|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-29|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-06-30|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-01|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-02|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-03|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-04|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-05|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-06|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-07|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-08|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-09|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-10|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-11|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-12|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-13|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-14|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-15|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-16|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-17|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-18|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-19|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-20|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-21|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-22|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-23|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-24|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-25|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-26|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-27|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-28|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-29|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-30|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-07-31|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-01|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-02|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-03|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-04|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-05|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-06|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-07|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-08|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-09|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-10|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-11|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-12|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-13|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-14|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-15|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-16|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-17|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-18|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-19|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-20|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-21|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-22|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-23|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-24|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-25|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-26|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-27|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-28|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-29|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-30|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-08-31|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-01|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-02|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-03|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-04|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-05|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-06|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-07|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-08|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-09|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-10|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-11|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-12|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-13|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-14|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-15|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-16|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-17|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-18|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-19|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-20|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-21|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-22|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-23|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-24|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-25|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-26|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-27|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-28|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-29|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-09-30|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-01|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-02|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-03|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-04|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-05|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-06|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-07|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-08|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-09|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-10|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-11|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-12|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-13|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-14|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-15|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-16|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-17|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-18|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-19|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-20|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-21|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-22|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-23|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-24|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-25|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-26|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-27|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-28|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-29|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-30|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-10-31|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-01|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-02|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-03|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-04|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-05|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-06|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
0|2021-11-07|60360.0|0|5049.0|0|7.719121221850204|0|65409.0|0
