|dates|DeBaca_NewMexico_UnitedStates.BLS_EmployedPopulation.data|DeBaca_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|DeBaca_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|DeBaca_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|DeBaca_NewMexico_UnitedStates.BLS_UnemploymentRate.data|DeBaca_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|DeBaca_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|DeBaca_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-13|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-14|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-15|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-16|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-17|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-18|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-19|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-20|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-21|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-22|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-23|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-24|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-25|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-26|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-27|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-28|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-29|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-30|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2021-12-31|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-01|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-02|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-03|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-04|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-05|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-06|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-07|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-08|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-09|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-10|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-11|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-12|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-13|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-14|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-15|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-16|677.0|0|37.0|0|5.182072829131653|0|714.0|0
0|2022-01-17|677.0|0|37.0|0|5.182072829131653|0|714.0|0
