|dates|McDuffie_Georgia_UnitedStates.BLS_EmployedPopulation.data|McDuffie_Georgia_UnitedStates.BLS_EmployedPopulation.missing|McDuffie_Georgia_UnitedStates.BLS_UnemployedPopulation.data|McDuffie_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|McDuffie_Georgia_UnitedStates.BLS_UnemploymentRate.data|McDuffie_Georgia_UnitedStates.BLS_UnemploymentRate.missing|McDuffie_Georgia_UnitedStates.BLS_LaborForcePopulation.data|McDuffie_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-05|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-06|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-07|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-08|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-09|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-10|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-11|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-12|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-13|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-14|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-15|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-16|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-17|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-18|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-19|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-20|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-21|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-22|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-23|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-24|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-25|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-26|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-27|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-28|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-29|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-30|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2021-12-31|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-01|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-02|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-03|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-04|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-05|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-06|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-07|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-08|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-09|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-10|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-11|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-12|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-13|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-14|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-15|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-16|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
0|2022-01-17|8321.0|0|430.0|0|4.913724145811908|0|8751.0|0
