|dates|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedCases.data|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedCases.missing|RichmondCity_Virginia_UnitedStates.NYT_ConfirmedCases.data|RichmondCity_Virginia_UnitedStates.NYT_ConfirmedCases.missing|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-23|26973.0|0|26973.0|0|382.0|0|0.0|100
0|2021-12-24|27319.0|0|27319.0|0|382.0|0|0.0|100
0|2021-12-25|27319.0|0|27319.0|0|382.0|0|0.0|100
0|2021-12-26|27319.0|0|27319.0|0|382.0|0|0.0|100
0|2021-12-27|28075.0|0|28075.0|0|384.0|0|0.0|100
0|2021-12-28|28367.0|0|28367.0|0|389.0|0|0.0|100
0|2021-12-29|28819.0|0|28819.0|0|389.0|0|0.0|100
0|2021-12-30|29208.0|0|29208.0|0|390.0|0|0.0|100
0|2021-12-31|29694.0|0|29694.0|0|390.0|0|0.0|100
0|2022-01-01|29694.0|0|29694.0|0|390.0|0|0.0|100
0|2022-01-02|29694.0|0|29694.0|0|390.0|0|0.0|100
0|2022-01-03|31054.0|0|31054.0|0|390.0|0|0.0|100
0|2022-01-04|31486.0|0|31486.0|0|391.0|0|0.0|100
0|2022-01-05|31873.0|0|31873.0|0|391.0|0|0.0|100
0|2022-01-06|32460.0|0|32460.0|0|391.0|0|0.0|100
0|2022-01-07|32901.0|0|32901.0|0|391.0|0|0.0|100
0|2022-01-08|32901.0|0|32901.0|0|391.0|0|0.0|100
0|2022-01-09|32901.0|0|32901.0|0|391.0|0|0.0|100
0|2022-01-10|34296.0|0|34296.0|0|391.0|0|0.0|100
0|2022-01-11|34798.0|0|34798.0|0|393.0|0|0.0|100
0|2022-01-12|35284.0|0|35284.0|0|393.0|0|0.0|100
0|2022-01-13|35284.0|0|35646.0|0|393.0|0|0.0|100
0|2022-01-14|36150.0|0|36150.0|0|394.0|0|0.0|100
0|2022-01-15|36150.0|0|36150.0|0|394.0|0|0.0|100
0|2022-01-16|36150.0|0|36150.0|0|394.0|0|0.0|100
0|2022-01-17|37132.0|0|0.0|100|394.0|0|0.0|100
