|dates|Naranjito_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Naranjito_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Naranjito_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Naranjito_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Naranjito_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Naranjito_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Naranjito_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Naranjito_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-11-26|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-11-27|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-11-28|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-11-29|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-11-30|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-01|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-02|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-03|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-04|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-05|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-06|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-07|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-08|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-09|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-10|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-11|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-12|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-13|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-14|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-15|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-16|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-17|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-18|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-19|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-20|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-21|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-22|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-23|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-24|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-25|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-26|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-27|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-28|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-29|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-30|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2021-12-31|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-01|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-02|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-03|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-04|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-05|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-06|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-07|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-08|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-09|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-10|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-11|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-12|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-13|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-14|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-15|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-16|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
0|2022-01-17|6366.0|0|782.0|0|10.94012311135982|0|7148.0|0
