|dates|Prowers_Colorado_UnitedStates.BLS_EmployedPopulation.data|Prowers_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Prowers_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Prowers_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Prowers_Colorado_UnitedStates.BLS_UnemploymentRate.data|Prowers_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Prowers_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Prowers_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-28|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-29|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-30|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2021-12-31|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-01|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-02|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-03|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-04|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-05|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-06|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-07|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-08|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-09|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-10|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-11|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-12|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-13|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-14|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-15|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-16|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
0|2022-01-17|6221.0|0|286.0|0|4.395266635930536|0|6507.0|0
