|dates|Shawnee_Kansas_UnitedStates.AveragePrecipitationTotal.data|Shawnee_Kansas_UnitedStates.AveragePrecipitationTotal.missing|Shawnee_Kansas_UnitedStates.AveragePrecipitation.data|Shawnee_Kansas_UnitedStates.AveragePrecipitation.missing|Shawnee_Kansas_UnitedStates.AverageWindDirection.data|Shawnee_Kansas_UnitedStates.AverageWindDirection.missing|Shawnee_Kansas_UnitedStates.AverageWindSpeed.data|Shawnee_Kansas_UnitedStates.AverageWindSpeed.missing
0|2021-11-17|0.0|0|0.0|0|230.97222222222226|0|13.583333333333334|0
0|2021-11-18|0.0|0|0.0|0|234.16666666666666|0|7.416666666666667|0
0|2021-11-19|0.0|0|0.0|0|158.33333333333334|0|13.458333333333334|0
0|2021-11-20|0.0|0|0.0|0|117.5|0|6.708333333333333|0
0|2021-11-21|0.0|0|0.0|0|335.4166666666667|0|10.5|0
0|2021-11-22|0.0|0|0.0|0|133.33333333333334|0|5.666666666666667|0
0|2021-11-23|0.0|0|0.0|0|162.5|0|12.791666666666666|0
0|2021-11-24|0.0|0|0.0|0|237.91666666666666|0|15.625|0
0|2021-11-25|0.0|0|0.0|0|244.04166666666666|0|9.5625|0
0|2021-11-26|0.0|0|0.0|0|193.33333333333334|0|11.291666666666666|0
0|2021-11-27|0.0|0|0.0|0|280.8333333333333|0|10.375|0
0|2021-11-28|0.0|0|0.0|0|161.66666666666666|0|4.666666666666667|0
0|2021-11-29|0.0|0|0.0|0|181.25|0|6.875|0
0|2021-11-30|0.0|0|0.0|0|126.66666666666667|0|3.0833333333333335|0
0|2021-12-01|0.0|0|0.0|0|198.75|0|6.333333333333333|0
0|2021-12-02|0.0|0|0.0|0|140.41666666666666|0|3.9583333333333335|0
0|2021-12-03|0.0|0|0.0|0|129.91666666666666|0|8.020833333333334|0
0|2021-12-04|0.0|0|0.0|0|73.125|0|8.1875|0
0|2021-12-05|0.0|0|0.0|0|243.125|0|15.4375|0
0|2021-12-06|0.0|0|0.0|0|245.41666666666666|0|11.458333333333334|0
0|2021-12-07|0.0|0|0.0|0|166.66666666666666|0|9.083333333333334|0
0|2021-12-08|0.0|0|0.0|0|166.25|0|8.708333333333334|0
0|2021-12-09|0.0|0|0.0|0|190.0|0|8.25|0
0|2021-12-10|0.0|0|0.0|0|182.11805555555557|0|15.538194444444445|0
0|2021-12-11|0.0|0|0.0|0|245.0|0|13.541666666666666|0
0|2021-12-12|0.0|0|0.0|0|123.33333333333333|0|10.125|0
0|2021-12-13|0.0|0|0.0|0|120.41666666666667|0|5.916666666666667|0
0|2021-12-14|0.0|0|0.0|0|152.29166666666666|0|13.020833333333334|0
0|2021-12-15|0.0|0|0.015000000000000001|0|198.40277777777774|0|26.881944444444443|0
0|2021-12-16|0.009375|0|0.0|0|208.54166666666666|0|10.0|0
0|2021-12-17|0.0|0|0.0|0|102.70833333333333|0|7.5|0
0|2021-12-18|0.0|0|0.0|0|302.0833333333333|0|11.666666666666666|0
0|2021-12-19|0.0|0|0.0|0|160.41666666666666|0|9.583333333333334|0
0|2021-12-20|0.0|0|0.0|0|234.89583333333334|0|9.729166666666666|0
0|2021-12-21|0.0|0|0.0|0|213.54166666666666|0|5.604166666666667|0
0|2021-12-22|0.0|0|0.0|0|151.25|0|7.833333333333333|0
0|2021-12-23|0.0|0|0.0|0|184.02083333333334|0|10.65625|0
0|2021-12-24|0.0|0|0.0|0|207.91666666666666|0|10.784722222222221|0
0|2021-12-25|0.0|0|0.0|0|157.08333333333334|0|4.25|0
0|2021-12-26|0.0|0|0.0|0|124.16666666666667|0|9.875|0
0|2021-12-27|0.0|0|0.0|0|210.47916666666666|0|9.729166666666666|0
0|2021-12-28|0.0008333333333333334|0|0.0031944444444444446|0|191.18055555555557|0|10.347222222222221|0
0|2021-12-29|0.0025|0|0.0|0|43.75|0|6.0|0
0|2021-12-30|0.0|0|0.0|0|145.16666666666666|0|6.104166666666667|0
0|2021-12-31|0.0|0|0.0|0|224.10416666666666|0|10.041666666666666|0
0|2022-01-01|0.0|0|0.006375000000000001|0|281.97222222222223|0|16.847222222222225|0
0|2022-01-02|0.006666666666666667|0|0.0|0|258.5833333333333|0|8.833333333333334|0
0|2022-01-03|0.0|0|0.0|0|165.0625|0|7.583333333333333|0
0|2022-01-04|0.0|0|0.0|0|216.25|0|17.208333333333332|0
0|2022-01-05|0.0|0|0.0|0|283.5625|0|13.722222222222221|0
0|2022-01-06|0.0008333333333333334|0|0.0007500000000000001|0|232.8125|0|8.6875|0
0|2022-01-07|0.0|0|0.0|0|108.33333333333333|0|7.875|0
0|2022-01-08|0.0|0|0.0|0|192.43055555555557|0|10.32638888888889|0
0|2022-01-09|0.0|0|0.0|0|253.75|0|9.875|0
0|2022-01-10|0.0|0|0.0|0|182.08333333333334|0|5.0|0
0|2022-01-11|0.0|0|0.0|0|190.83333333333334|0|11.083333333333334|0
0|2022-01-12|0.0|0|0.0|0|197.5|0|7.125|0
0|2022-01-13|0.0|0|0.0|0|247.91666666666666|0|8.25|0
0|2022-01-14|0.0|0|0.0016666666666666668|0|150.09722222222223|0|8.84375|0
0|2022-01-15|0.0008333333333333334|0|0.0005555555555555556|0|316.90972222222223|0|17.17013888888889|0
0|2022-01-16|0.0004166666666666667|0|0.0|0|241.07638888888889|0|7.309027777777778|0
0|2022-01-17|0.0|0|0.0|0|205.1875|0|7.979166666666667|0
