|dates|Stearns_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Stearns_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Stearns_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Stearns_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Stearns_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Stearns_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Stearns_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Stearns_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-17|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-18|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-19|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-20|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-21|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-22|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-23|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-24|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-25|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-26|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-27|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-28|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-29|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-11-30|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-01|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-02|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-03|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-04|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-05|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-06|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-07|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-08|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-09|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-10|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-11|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-12|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-13|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-14|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-15|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-16|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-17|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-18|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-19|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-20|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-21|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-22|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-23|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-24|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-25|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-26|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-27|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-28|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-29|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-30|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2021-12-31|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-01|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-02|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-03|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-04|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-05|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-06|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-07|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-08|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-09|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-10|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-11|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-12|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-13|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-14|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-15|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-16|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
0|2022-01-17|86019.0|0|3473.0|0|3.8807938139721987|0|89492.0|0
