|dates|Pratt_Kansas_UnitedStates.JHU_ConfirmedCases.data|Pratt_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Pratt_Kansas_UnitedStates.NYT_ConfirmedCases.data|Pratt_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Pratt_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Pratt_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Pratt_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Pratt_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-24|1453.0|0|1459.0|0|27.0|0|0.0|100
0|2021-12-25|1453.0|0|1459.0|0|27.0|0|0.0|100
0|2021-12-26|1453.0|0|1459.0|0|27.0|0|0.0|100
0|2021-12-27|1460.0|0|1460.0|0|27.0|0|0.0|100
0|2021-12-28|1460.0|0|1460.0|0|27.0|0|0.0|100
0|2021-12-29|1475.0|0|1480.0|0|27.0|0|0.0|100
0|2021-12-30|1475.0|0|1480.0|0|27.0|0|0.0|100
0|2021-12-31|1475.0|0|1480.0|0|27.0|0|0.0|100
0|2022-01-01|1475.0|0|1480.0|0|27.0|0|0.0|100
0|2022-01-02|1475.0|0|1480.0|0|27.0|0|0.0|100
0|2022-01-03|1498.0|0|1502.0|0|27.0|0|0.0|100
0|2022-01-04|1498.0|0|1502.0|0|27.0|0|0.0|100
0|2022-01-05|1553.0|0|1553.0|0|27.0|0|0.0|100
0|2022-01-06|1553.0|0|1553.0|0|27.0|0|0.0|100
0|2022-01-07|1576.0|0|1576.0|0|29.0|0|0.0|100
0|2022-01-08|1576.0|0|1576.0|0|29.0|0|0.0|100
0|2022-01-09|1576.0|0|1576.0|0|29.0|0|0.0|100
0|2022-01-10|1589.0|0|1589.0|0|29.0|0|0.0|100
0|2022-01-11|1589.0|0|1589.0|0|29.0|0|0.0|100
0|2022-01-12|1589.0|0|1600.0|0|29.0|0|0.0|100
0|2022-01-13|1589.0|0|1611.0|0|29.0|0|0.0|100
0|2022-01-14|1641.0|0|1641.0|0|29.0|0|0.0|100
0|2022-01-15|1641.0|0|1641.0|0|29.0|0|0.0|100
0|2022-01-16|1641.0|0|1641.0|0|29.0|0|0.0|100
0|2022-01-17|1641.0|0|0.0|100|29.0|0|0.0|100
