|dates|Harlan_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Harlan_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Harlan_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Harlan_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Harlan_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Harlan_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Harlan_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Harlan_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-26|337.0|0|337.0|0|0.0|0|0.0|100
0|2021-12-27|337.0|0|337.0|0|0.0|0|0.0|100
0|2021-12-28|337.0|0|337.0|0|0.0|0|0.0|100
0|2021-12-29|337.0|0|337.0|0|0.0|0|0.0|100
0|2021-12-30|338.0|0|338.0|0|0.0|0|0.0|100
0|2021-12-31|338.0|0|338.0|0|0.0|0|0.0|100
0|2022-01-01|338.0|0|338.0|0|0.0|0|0.0|100
0|2022-01-02|338.0|0|338.0|0|0.0|0|0.0|100
0|2022-01-03|340.0|0|340.0|0|0.0|0|0.0|100
0|2022-01-04|340.0|0|340.0|0|0.0|0|0.0|100
0|2022-01-05|340.0|0|340.0|0|0.0|0|0.0|100
0|2022-01-06|339.0|0|339.0|0|0.0|0|0.0|100
0|2022-01-07|339.0|0|339.0|0|0.0|0|0.0|100
0|2022-01-08|339.0|0|339.0|0|0.0|0|0.0|100
0|2022-01-09|339.0|0|339.0|0|0.0|0|0.0|100
0|2022-01-10|342.0|0|342.0|0|0.0|0|0.0|100
0|2022-01-11|343.0|0|343.0|0|0.0|0|0.0|100
0|2022-01-12|343.0|0|343.0|0|0.0|0|0.0|100
0|2022-01-13|343.0|0|343.0|0|0.0|0|0.0|100
0|2022-01-14|347.0|0|347.0|0|0.0|0|0.0|100
0|2022-01-15|347.0|0|347.0|0|0.0|0|0.0|100
0|2022-01-16|347.0|0|347.0|0|0.0|0|0.0|100
0|2022-01-17|349.0|0|0.0|100|0.0|0|0.0|100
