|dates|Collin_Texas_UnitedStates.BLS_EmployedPopulation.data|Collin_Texas_UnitedStates.BLS_EmployedPopulation.missing|Collin_Texas_UnitedStates.BLS_UnemployedPopulation.data|Collin_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Collin_Texas_UnitedStates.BLS_UnemploymentRate.data|Collin_Texas_UnitedStates.BLS_UnemploymentRate.missing|Collin_Texas_UnitedStates.BLS_LaborForcePopulation.data|Collin_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-26|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2021-12-27|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2021-12-28|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2021-12-29|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2021-12-30|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2021-12-31|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-01|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-02|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-03|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-04|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-05|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-06|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-07|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-08|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-09|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-10|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-11|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-12|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-13|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-14|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-15|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-16|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
0|2022-01-17|552084.0|0|26334.0|0|4.552762880823211|0|578418.0|0
