|dates|Pottawatomie_Kansas_UnitedStates.BLS_EmployedPopulation.data|Pottawatomie_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Pottawatomie_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Pottawatomie_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Pottawatomie_Kansas_UnitedStates.BLS_UnemploymentRate.data|Pottawatomie_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Pottawatomie_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Pottawatomie_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-30|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2021-12-31|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-01|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-02|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-03|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-04|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-05|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-06|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-07|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-08|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-09|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-10|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-11|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-12|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-13|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-14|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-15|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-16|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
0|2022-01-17|11667.0|0|323.0|0|2.6939115929941617|0|11990.0|0
