|dates|Northumberland_Virginia_UnitedStates.JHU_ConfirmedCases.data|Northumberland_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Northumberland_Virginia_UnitedStates.NYT_ConfirmedCases.data|Northumberland_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Northumberland_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Northumberland_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Northumberland_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Northumberland_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-02|1400.0|0|1400.0|0|39.0|0|0.0|100
0|2022-01-03|1483.0|0|1483.0|0|39.0|0|0.0|100
0|2022-01-04|1513.0|0|1513.0|0|39.0|0|0.0|100
0|2022-01-05|1524.0|0|1524.0|0|39.0|0|0.0|100
0|2022-01-06|1539.0|0|1539.0|0|39.0|0|0.0|100
0|2022-01-07|1557.0|0|1557.0|0|39.0|0|0.0|100
0|2022-01-08|1557.0|0|1557.0|0|39.0|0|0.0|100
0|2022-01-09|1557.0|0|1557.0|0|39.0|0|0.0|100
0|2022-01-10|1653.0|0|1653.0|0|39.0|0|0.0|100
0|2022-01-11|1680.0|0|1680.0|0|39.0|0|0.0|100
0|2022-01-12|1702.0|0|1702.0|0|39.0|0|0.0|100
0|2022-01-13|1702.0|0|1722.0|0|39.0|0|0.0|100
0|2022-01-14|1745.0|0|1745.0|0|39.0|0|0.0|100
0|2022-01-15|1745.0|0|1745.0|0|39.0|0|0.0|100
0|2022-01-16|1745.0|0|1745.0|0|39.0|0|0.0|100
0|2022-01-17|1811.0|0|0.0|100|39.0|0|0.0|100
