|dates|ElPaso_Colorado_UnitedStates.BLS_EmployedPopulation.data|ElPaso_Colorado_UnitedStates.BLS_EmployedPopulation.missing|ElPaso_Colorado_UnitedStates.BLS_UnemployedPopulation.data|ElPaso_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|ElPaso_Colorado_UnitedStates.BLS_UnemploymentRate.data|ElPaso_Colorado_UnitedStates.BLS_UnemploymentRate.missing|ElPaso_Colorado_UnitedStates.BLS_LaborForcePopulation.data|ElPaso_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-02|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-03|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-04|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-05|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-06|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-07|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-08|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-09|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-10|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-11|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-12|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-13|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-14|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-15|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-16|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
0|2022-01-17|335580.0|0|20757.0|0|5.825103764133391|0|356337.0|0
