|dates|Hormigueros_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Hormigueros_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Hormigueros_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Hormigueros_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Hormigueros_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Hormigueros_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Hormigueros_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Hormigueros_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-28|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-29|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-30|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-03-31|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-01|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-02|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-03|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-04|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-05|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-06|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-07|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-08|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-09|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-10|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-11|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-12|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-13|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-14|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-15|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-16|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-17|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-18|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-19|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-20|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-21|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-22|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-23|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-24|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-25|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-26|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-27|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-28|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-29|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-04-30|4712.5|0|397.0|0|7.769840493198943|0|5109.5|0
0|2020-05-01|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-02|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-03|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-04|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-05|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-06|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-07|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-08|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-09|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-10|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-11|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-12|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-13|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-14|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-15|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-16|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-17|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-18|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-19|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-20|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-21|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-22|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-23|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-24|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-25|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-26|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-27|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-28|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-29|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-30|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-05-31|4638.0|0|516.0|0|10.011641443538998|0|5154.0|0
0|2020-06-01|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-02|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-03|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-04|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-05|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-06|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-07|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-08|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-09|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-10|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-11|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-12|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-13|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-14|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-15|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-16|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-17|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-18|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-19|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-20|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-21|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-22|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-23|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-24|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-25|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-26|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-27|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-28|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-29|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-06-30|5039.0|0|441.0|0|8.047445255474452|0|5480.0|0
0|2020-07-01|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-02|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-03|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-04|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-05|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-06|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-07|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-08|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-09|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-10|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-11|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-12|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-13|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-14|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-15|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-16|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-17|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-18|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-19|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-20|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-21|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-22|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-23|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-24|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-25|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-26|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-27|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-28|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-29|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-30|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-07-31|4931.0|0|373.0|0|7.032428355957768|0|5304.0|0
0|2020-08-01|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-02|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-03|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-04|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-05|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-06|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-07|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-08|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-09|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-10|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-11|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-12|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-13|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-14|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-15|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-16|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-17|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-18|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-19|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-20|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-21|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-22|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-23|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-24|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-25|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-26|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-27|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-28|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-29|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-30|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-08-31|4895.0|0|444.0|0|8.316164075669601|0|5339.0|0
0|2020-09-01|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-02|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-03|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-04|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-05|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-06|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-07|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-08|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-09|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-10|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-11|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-12|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-13|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-14|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-15|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-16|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-17|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-18|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-19|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-20|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-21|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-22|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-23|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-24|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-25|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-26|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-27|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-28|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-29|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-09-30|4856.0|0|482.0|0|9.029599100786811|0|5338.0|0
0|2020-10-01|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-02|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-03|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-04|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-05|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-06|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-07|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-08|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-09|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-10|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-11|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-12|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-13|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-14|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-15|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-16|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-17|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-18|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-19|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-20|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-21|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-22|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-23|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-24|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-25|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-26|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-27|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-28|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-29|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-30|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-10-31|4789.0|0|419.0|0|8.04531490015361|0|5208.0|0
0|2020-11-01|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-02|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-03|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-04|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-05|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-06|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-07|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-08|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-09|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-10|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-11|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-12|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-13|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-14|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-15|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-16|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-17|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-18|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-19|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-20|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-21|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-22|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-23|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-24|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-25|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-26|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-27|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-28|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-29|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-11-30|4710.0|0|482.0|0|9.283513097072419|0|5192.0|0
0|2020-12-01|4645.0|0|558.0|0|10.724581971939266|0|5203.0|0
0|2020-12-02|4645.0|0|558.0|0|10.724581971939266|0|5203.0|0
0|2020-12-03|4645.0|0|558.0|0|10.724581971939266|0|5203.0|0
0|2020-12-04|4645.0|0|558.0|0|10.724581971939266|0|5203.0|0
0|2020-12-05|4645.0|0|558.0|0|10.724581971939266|0|5203.0|0
0|2020-12-06|4645.0|0|558.0|0|10.724581971939266|0|5203.0|0
0|2020-12-07|4645.0|0|558.0|0|10.724581971939266|0|5203.0|0
0|2020-12-08|4645.0|0|558.0|0|10.724581971939266|0|5203.0|0
