|dates|Vermillion_Indiana_UnitedStates.JHU_ConfirmedCases.data|Vermillion_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Vermillion_Indiana_UnitedStates.NYT_ConfirmedCases.data|Vermillion_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Vermillion_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Vermillion_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Vermillion_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Vermillion_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-25|3036.0|0|3037.0|0|61.0|0|0.0|100
0|2021-12-26|3036.0|0|3037.0|0|61.0|0|0.0|100
0|2021-12-27|3066.0|0|3067.0|0|61.0|0|0.0|100
0|2021-12-28|3070.0|0|3071.0|0|61.0|0|0.0|100
0|2021-12-29|3083.0|0|3084.0|0|61.0|0|0.0|100
0|2021-12-30|3100.0|0|3101.0|0|61.0|0|0.0|100
0|2021-12-31|3100.0|0|3101.0|0|61.0|0|0.0|100
0|2022-01-01|3100.0|0|3101.0|0|61.0|0|0.0|100
0|2022-01-02|3100.0|0|3101.0|0|61.0|0|0.0|100
0|2022-01-03|3156.0|0|3157.0|0|61.0|0|0.0|100
0|2022-01-04|3166.0|0|3167.0|0|61.0|0|0.0|100
0|2022-01-05|3206.0|0|3207.0|0|61.0|0|0.0|100
0|2022-01-06|3234.0|0|3235.0|0|61.0|0|0.0|100
0|2022-01-07|3243.0|0|3244.0|0|61.0|0|0.0|100
0|2022-01-08|3243.0|0|3244.0|0|61.0|0|0.0|100
0|2022-01-09|3243.0|0|3244.0|0|61.0|0|0.0|100
0|2022-01-10|3289.0|0|3290.0|0|62.0|0|0.0|100
0|2022-01-11|3313.0|0|3314.0|0|62.0|0|0.0|100
0|2022-01-12|3342.0|0|3343.0|0|62.0|0|0.0|100
0|2022-01-13|3342.0|0|3369.0|0|62.0|0|0.0|100
0|2022-01-14|3397.0|0|3398.0|0|62.0|0|0.0|100
0|2022-01-15|3397.0|0|3398.0|0|62.0|0|0.0|100
0|2022-01-16|3397.0|0|3398.0|0|62.0|0|0.0|100
0|2022-01-17|3450.0|0|0.0|100|62.0|0|0.0|100
