|dates|Hendricks_Indiana_UnitedStates.JHU_ConfirmedCases.data|Hendricks_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Hendricks_Indiana_UnitedStates.NYT_ConfirmedCases.data|Hendricks_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Hendricks_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Hendricks_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Hendricks_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Hendricks_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-03|26313.0|0|26380.0|0|385.0|0|0.0|100
0|2021-12-04|26313.0|0|26380.0|0|385.0|0|0.0|100
0|2021-12-05|26313.0|0|26380.0|0|385.0|0|0.0|100
0|2021-12-06|26585.0|0|26652.0|0|385.0|0|0.0|100
0|2021-12-07|26647.0|0|26714.0|0|387.0|0|0.0|100
0|2021-12-08|26741.0|0|26808.0|0|390.0|0|0.0|100
0|2021-12-09|26855.0|0|26922.0|0|390.0|0|0.0|100
0|2021-12-10|27001.0|0|27068.0|0|394.0|0|0.0|100
0|2021-12-11|27001.0|0|27068.0|0|394.0|0|0.0|100
0|2021-12-12|27001.0|0|27068.0|0|394.0|0|0.0|100
0|2021-12-13|27254.0|0|27321.0|0|395.0|0|0.0|100
0|2021-12-14|27254.0|0|27400.0|0|395.0|0|0.0|100
0|2021-12-15|27452.0|0|27519.0|0|400.0|0|0.0|100
0|2021-12-16|27587.0|0|27654.0|0|400.0|0|0.0|100
0|2021-12-17|27730.0|0|27797.0|0|401.0|0|0.0|100
0|2021-12-18|27730.0|0|27797.0|0|401.0|0|0.0|100
0|2021-12-19|27730.0|0|27797.0|0|401.0|0|0.0|100
0|2021-12-20|27972.0|0|28039.0|0|402.0|0|0.0|100
0|2021-12-21|28038.0|0|28105.0|0|408.0|0|0.0|100
0|2021-12-22|28120.0|0|28187.0|0|411.0|0|0.0|100
0|2021-12-23|28120.0|0|28187.0|0|411.0|0|0.0|100
0|2021-12-24|28120.0|0|28187.0|0|411.0|0|0.0|100
0|2021-12-25|28120.0|0|28187.0|0|411.0|0|0.0|100
0|2021-12-26|28120.0|0|28187.0|0|411.0|0|0.0|100
0|2021-12-27|28629.0|0|28696.0|0|414.0|0|0.0|100
0|2021-12-28|28736.0|0|28803.0|0|416.0|0|0.0|100
0|2021-12-29|28905.0|0|28972.0|0|418.0|0|0.0|100
0|2021-12-30|29166.0|0|29233.0|0|419.0|0|0.0|100
0|2021-12-31|29166.0|0|29233.0|0|419.0|0|0.0|100
0|2022-01-01|29166.0|0|29233.0|0|419.0|0|0.0|100
0|2022-01-02|29166.0|0|29233.0|0|419.0|0|0.0|100
0|2022-01-03|30032.0|0|30099.0|0|422.0|0|0.0|100
0|2022-01-04|30186.0|0|30253.0|0|429.0|0|0.0|100
0|2022-01-05|30499.0|0|30566.0|0|430.0|0|0.0|100
0|2022-01-06|30873.0|0|30940.0|0|434.0|0|0.0|100
0|2022-01-07|31308.0|0|31375.0|0|436.0|0|0.0|100
0|2022-01-08|31308.0|0|31375.0|0|436.0|0|0.0|100
0|2022-01-09|31308.0|0|31375.0|0|436.0|0|0.0|100
0|2022-01-10|32295.0|0|32364.0|0|441.0|0|0.0|100
0|2022-01-11|32642.0|0|32711.0|0|446.0|0|0.0|100
0|2022-01-12|33030.0|0|33099.0|0|448.0|0|0.0|100
0|2022-01-13|33030.0|0|33536.0|0|448.0|0|0.0|100
0|2022-01-14|33886.0|0|33956.0|0|453.0|0|0.0|100
0|2022-01-15|33886.0|0|33956.0|0|453.0|0|0.0|100
0|2022-01-16|33886.0|0|33956.0|0|453.0|0|0.0|100
0|2022-01-17|35078.0|0|0.0|100|455.0|0|0.0|100
