|dates|SanJuan_Washington_UnitedStates.JHU_ConfirmedCases.data|SanJuan_Washington_UnitedStates.JHU_ConfirmedCases.missing|SanJuan_Washington_UnitedStates.NYT_ConfirmedCases.data|SanJuan_Washington_UnitedStates.NYT_ConfirmedCases.missing|SanJuan_Washington_UnitedStates.JHU_ConfirmedDeaths.data|SanJuan_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|SanJuan_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|SanJuan_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-15|458.0|0|458.0|0|0.0|0|0.0|100
0|2021-12-16|460.0|0|460.0|0|0.0|0|0.0|100
0|2021-12-17|460.0|0|460.0|0|0.0|0|0.0|100
0|2021-12-18|460.0|0|460.0|0|0.0|0|0.0|100
0|2021-12-19|460.0|0|460.0|0|0.0|0|0.0|100
0|2021-12-20|465.0|0|465.0|0|0.0|0|0.0|100
0|2021-12-21|467.0|0|467.0|0|0.0|0|0.0|100
0|2021-12-22|470.0|0|470.0|0|0.0|0|0.0|100
0|2021-12-23|472.0|0|472.0|0|0.0|0|0.0|100
0|2021-12-24|472.0|0|472.0|0|0.0|0|0.0|100
0|2021-12-25|472.0|0|472.0|0|0.0|0|0.0|100
0|2021-12-26|472.0|0|472.0|0|0.0|0|0.0|100
0|2021-12-27|483.0|0|483.0|0|0.0|0|0.0|100
0|2021-12-28|483.0|0|483.0|0|0.0|0|0.0|100
0|2021-12-29|486.0|0|486.0|0|0.0|0|0.0|100
0|2021-12-30|486.0|0|494.0|0|0.0|0|0.0|100
0|2021-12-31|494.0|0|494.0|0|0.0|0|0.0|100
0|2022-01-01|494.0|0|494.0|0|0.0|0|0.0|100
0|2022-01-02|494.0|0|494.0|0|0.0|0|0.0|100
0|2022-01-03|494.0|0|511.0|0|0.0|0|0.0|100
0|2022-01-04|520.0|0|520.0|0|0.0|0|0.0|100
0|2022-01-05|534.0|0|534.0|0|0.0|0|0.0|100
0|2022-01-06|555.0|0|555.0|0|0.0|0|0.0|100
0|2022-01-07|576.0|0|576.0|0|0.0|0|0.0|100
0|2022-01-08|576.0|0|576.0|0|0.0|0|0.0|100
0|2022-01-09|576.0|0|576.0|0|0.0|0|0.0|100
0|2022-01-10|623.0|0|623.0|0|0.0|0|0.0|100
0|2022-01-11|645.0|0|645.0|0|0.0|0|0.0|100
0|2022-01-12|662.0|0|662.0|0|0.0|0|0.0|100
0|2022-01-13|662.0|0|670.0|0|0.0|0|0.0|100
0|2022-01-14|686.0|0|686.0|0|0.0|0|0.0|100
0|2022-01-15|686.0|0|686.0|0|0.0|0|0.0|100
0|2022-01-16|686.0|0|686.0|0|0.0|0|0.0|100
0|2022-01-17|686.0|0|0.0|100|0.0|0|0.0|100
