|dates|Borden_Texas_UnitedStates.BLS_EmployedPopulation.data|Borden_Texas_UnitedStates.BLS_EmployedPopulation.missing|Borden_Texas_UnitedStates.BLS_UnemployedPopulation.data|Borden_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Borden_Texas_UnitedStates.BLS_UnemploymentRate.data|Borden_Texas_UnitedStates.BLS_UnemploymentRate.missing|Borden_Texas_UnitedStates.BLS_LaborForcePopulation.data|Borden_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-24|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-25|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-26|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-27|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-28|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-29|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-30|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2021-12-31|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-01|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-02|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-03|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-04|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-05|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-06|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-07|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-08|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-09|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-10|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-11|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-12|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-13|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-14|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-15|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-16|473.0|0|13.0|0|2.674897119341564|0|486.0|0
0|2022-01-17|473.0|0|13.0|0|2.674897119341564|0|486.0|0
