|dates|Edgecombe_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Edgecombe_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Edgecombe_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Edgecombe_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Edgecombe_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Edgecombe_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Edgecombe_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Edgecombe_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-01|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-02|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-03|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-04|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-05|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-06|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-07|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-08|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-09|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-10|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-11|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-12|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-13|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-14|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-15|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-16|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
0|2022-01-17|19078.0|0|1553.0|0|7.527507149435316|0|20631.0|0
