|dates|Arroyo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Arroyo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Arroyo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Arroyo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Arroyo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Arroyo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Arroyo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Arroyo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-27|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-28|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-29|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-11-30|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-01|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-02|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-03|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-04|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-05|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-06|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-07|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-08|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-09|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-10|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-11|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-12|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-13|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-14|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-15|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-16|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-17|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-18|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-19|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-20|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-21|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-22|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-23|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-24|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-25|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-26|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-27|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-28|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-29|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-30|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2021-12-31|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-01|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-02|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-03|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-04|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-05|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-06|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-07|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-08|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-09|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-10|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-11|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-12|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-13|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-14|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-15|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-16|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
0|2022-01-17|4267.0|0|448.0|0|9.501590668080594|0|4715.0|0
