|dates|Cook_Georgia_UnitedStates.AveragePrecipitationTotal.data|Cook_Georgia_UnitedStates.AveragePrecipitationTotal.missing|Cook_Georgia_UnitedStates.AveragePrecipitation.data|Cook_Georgia_UnitedStates.AveragePrecipitation.missing|Cook_Georgia_UnitedStates.AverageWindDirection.data|Cook_Georgia_UnitedStates.AverageWindDirection.missing|Cook_Georgia_UnitedStates.AverageWindSpeed.data|Cook_Georgia_UnitedStates.AverageWindSpeed.missing
0|2021-11-29|0.0|0|0.0|0|232.91666666666666|0|5.375|0
0|2021-11-30|0.0|0|0.0|0|42.5|0|0.875|0
0|2021-12-01|0.0|0|0.0|0|75.41666666666667|0|1.875|0
0|2021-12-02|0.0|0|0.0|0|170.0|0|3.75|0
0|2021-12-03|0.0|0|0.0|0|106.66666666666667|0|1.875|0
0|2021-12-04|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-05|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-06|0.0|0|0.0|0|177.70833333333334|0|4.791666666666667|0
0|2021-12-07|0.0|0|0.00031944444444444446|0|99.02083333333333|0|2.036111111111111|0
0|2021-12-08|0.0008333333333333334|0|0.0007440476190476191|0|215.10482804232802|0|8.329695767195766|0
0|2021-12-09|0.002916666666666667|0|0.0|0|53.79861111111111|0|2.538657407407407|0
0|2021-12-10|0.0|0|0.0|0|139.3402777777778|0|4.871527777777778|0
0|2021-12-11|0.0|0|4.6296296296296294e-05|0|200.75099206349208|0|9.81532738095238|0
0|2021-12-12|0.00010416666666666667|0|0.0|0|123.31448412698414|0|5.500992063492063|0
0|2021-12-13|0.0|0|0.0|0|59.583333333333336|0|3.0625|0
0|2021-12-14|0.0|0|0.0|0|54.305555555555564|0|3.881944444444444|0
0|2021-12-15|0.0|0|0.0|0|59.791666666666664|0|6.215277777777779|0
0|2021-12-16|0.0|0|0.0004166666666666667|0|125.71924603174602|0|4.204563492063492|0
0|2021-12-17|0.0010416666666666667|0|0.0|0|80.49255952380952|0|3.079166666666667|0
0|2021-12-18|0.0|0|0.0|0|172.39583333333334|0|8.136111111111111|0
0|2021-12-19|0.0040416666666666665|0|0.00508234126984127|0|250.1111111111111|0|6.702281746031747|0
0|2021-12-20|0.0025|0|0.0|0|61.5625|0|9.034722222222223|0
0|2021-12-21|0.001875|0|0.003645833333333334|0|192.4097222222222|0|9.365972222222222|0
0|2021-12-22|0.0033333333333333335|0|0.0|0|268.125|0|7.777777777777778|0
0|2021-12-23|0.0|0|0.0|0|112.08333333333333|0|3.25|0
0|2021-12-24|0.0|0|0.0|0|106.04166666666667|0|2.9270833333333335|0
0|2021-12-25|0.0|0|0.0|0|163.36805555555557|0|5.979166666666667|0
0|2021-12-26|0.0|0|0.0|0|220.70039682539684|0|5.462698412698413|0
0|2021-12-27|0.0|0|4.6296296296296294e-05|0|195.64814814814812|0|4.775462962962963|0
0|2021-12-28|0.0|0|0.0|0|205.38194444444446|0|8.11111111111111|0
0|2021-12-29|0.0|0|0.0|0|197.73611111111111|0|9.41388888888889|0
0|2021-12-30|0.0|0|0.0018680555555555557|0|198.37847222222226|0|9.245138888888889|0
0|2021-12-31|0.0044444444444444444|0|0.0001388888888888889|0|214.2013888888889|0|9.182341269841272|0
0|2022-01-01|0.0|0|0.0|0|206.73611111111111|0|7.291666666666667|0
0|2022-01-02|0.0|0|0.0011904761904761906|0|201.68452380952382|0|15.42063492063492|0
0|2022-01-03|0.0036111111111111114|0|0.00048611111111111115|0|275.61871693121697|0|12.934093915343917|0
0|2022-01-04|0.0|0|0.0|0|80.0|0|5.666666666666667|0
0|2022-01-05|0.0|0|0.0|0|139.50694444444443|0|3.855753968253968|0
0|2022-01-06|0.0|0|0.0|0|108.15972222222223|0|5.204861111111111|0
0|2022-01-07|0.0|0|0.0|0|180.34375|0|7.246875|0
0|2022-01-08|0.0|0|0.0|0|61.25|0|7.375|0
0|2022-01-09|0.0|0|0.0012916666666666667|0|137.48611111111111|0|7.255555555555556|0
0|2022-01-10|0.029583333333333333|0|0.005916666666666667|0|294.52777777777777|0|9.041666666666666|0
0|2022-01-11|0.0|0|0.0|0|112.08333333333333|0|7.416666666666667|0
0|2022-01-12|0.0|0|0.0|0|72.08333333333333|0|5.583333333333333|0
0|2022-01-13|0.0|0|0.0|0|176.25|0|4.322916666666667|0
0|2022-01-14|0.0|0|0.0|0|223.95833333333334|0|5.270833333333333|0
0|2022-01-15|0.0|0|0.009722222222222222|0|90.38194444444446|0|4.878472222222222|0
0|2022-01-16|0.006927083333333334|0|0.015622519841269842|0|214.53621031746027|0|16.934970238095236|0
0|2022-01-17|0.0002777777777777778|0|0.0|0|287.4583333333333|0|12.581944444444444|0
