|dates|Hartford_Connecticut_UnitedStates.BLS_EmployedPopulation.data|Hartford_Connecticut_UnitedStates.BLS_EmployedPopulation.missing|Hartford_Connecticut_UnitedStates.BLS_UnemployedPopulation.data|Hartford_Connecticut_UnitedStates.BLS_UnemployedPopulation.missing|Hartford_Connecticut_UnitedStates.BLS_UnemploymentRate.data|Hartford_Connecticut_UnitedStates.BLS_UnemploymentRate.missing|Hartford_Connecticut_UnitedStates.BLS_LaborForcePopulation.data|Hartford_Connecticut_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-17|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-18|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-19|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-20|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-21|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-22|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-23|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-24|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-25|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-26|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-27|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-28|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-29|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-30|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2021-12-31|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-01|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-02|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-03|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-04|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-05|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-06|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-07|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-08|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-09|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-10|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-11|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-12|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-13|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-14|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-15|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-16|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
0|2022-01-17|411848.0|0|28073.0|0|6.381373019246637|0|439921.0|0
