|dates|Nassau_NewYork_UnitedStates.BLS_EmployedPopulation.data|Nassau_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Nassau_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Nassau_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Nassau_NewYork_UnitedStates.BLS_UnemploymentRate.data|Nassau_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Nassau_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Nassau_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-17|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-18|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-19|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-20|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-21|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-22|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-23|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-24|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-25|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-26|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-27|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-28|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-29|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-30|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2021-12-31|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-01|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-02|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-03|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-04|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-05|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-06|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-07|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-08|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-09|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-10|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-11|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-12|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-13|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-14|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-15|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-16|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
0|2022-01-17|652666.0|0|31377.0|0|4.586992338200961|0|684043.0|0
