|dates|Toombs_Georgia_UnitedStates.JHU_ConfirmedCases.data|Toombs_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Toombs_Georgia_UnitedStates.NYT_ConfirmedCases.data|Toombs_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Toombs_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Toombs_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Toombs_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Toombs_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-22|5520.0|0|5529.0|0|177.0|0|0.0|100
0|2021-12-23|5520.0|0|5529.0|0|177.0|0|0.0|100
0|2021-12-24|5522.0|0|5531.0|0|177.0|0|0.0|100
0|2021-12-25|5522.0|0|5531.0|0|177.0|0|0.0|100
0|2021-12-26|5522.0|0|5531.0|0|177.0|0|0.0|100
0|2021-12-27|5528.0|0|5537.0|0|177.0|0|0.0|100
0|2021-12-28|5537.0|0|5546.0|0|177.0|0|0.0|100
0|2021-12-29|5569.0|0|5578.0|0|177.0|0|0.0|100
0|2021-12-30|5592.0|0|5601.0|0|177.0|0|0.0|100
0|2021-12-31|5608.0|0|5617.0|0|177.0|0|0.0|100
0|2022-01-01|5608.0|0|5617.0|0|177.0|0|0.0|100
0|2022-01-02|5608.0|0|5617.0|0|177.0|0|0.0|100
0|2022-01-03|5608.0|0|5617.0|0|177.0|0|0.0|100
0|2022-01-04|5658.0|0|5667.0|0|177.0|0|0.0|100
0|2022-01-05|5692.0|0|5701.0|0|177.0|0|0.0|100
0|2022-01-06|5692.0|0|5701.0|0|177.0|0|0.0|100
0|2022-01-07|5692.0|0|5701.0|0|177.0|0|0.0|100
0|2022-01-08|5692.0|0|5701.0|0|177.0|0|0.0|100
0|2022-01-09|5692.0|0|5701.0|0|177.0|0|0.0|100
0|2022-01-10|5810.0|0|5819.0|0|177.0|0|0.0|100
0|2022-01-11|5892.0|0|5901.0|0|177.0|0|0.0|100
0|2022-01-12|5929.0|0|5938.0|0|177.0|0|0.0|100
0|2022-01-13|5929.0|0|5977.0|0|177.0|0|0.0|100
0|2022-01-14|6016.0|0|6025.0|0|177.0|0|0.0|100
0|2022-01-15|6016.0|0|6025.0|0|177.0|0|0.0|100
0|2022-01-16|6016.0|0|6025.0|0|177.0|0|0.0|100
0|2022-01-17|6104.0|0|0.0|100|177.0|0|0.0|100
