|dates|Camuy_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Camuy_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Camuy_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Camuy_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Camuy_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Camuy_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Camuy_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Camuy_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-26|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-03-27|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-03-28|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-03-29|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-03-30|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-03-31|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-01|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-02|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-03|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-04|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-05|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-06|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-07|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-08|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-09|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-10|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-11|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-12|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-13|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-14|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-15|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-16|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-17|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-18|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-19|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-20|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-21|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-22|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-23|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-24|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-25|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-26|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-27|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-28|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-29|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-04-30|8386.5|0|748.0|0|8.188735015600198|0|9134.5|0
0|2020-05-01|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-02|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-03|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-04|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-05|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-06|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-07|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-08|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-09|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-10|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-11|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-12|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-13|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-14|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-15|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-16|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-17|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-18|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-19|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-20|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-21|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-22|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-23|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-24|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-25|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-26|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-27|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-28|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-29|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-30|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-05-31|8059.0|0|887.0|0|9.915045830538789|0|8946.0|0
0|2020-06-01|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-02|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-03|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-04|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-05|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-06|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-07|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-08|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-09|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-10|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-11|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-12|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-13|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-14|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-15|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-16|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-17|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-18|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-19|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-20|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-21|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-22|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-23|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-24|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-25|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-26|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-27|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-28|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-29|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-06-30|8586.0|0|785.0|0|8.376907480525023|0|9371.0|0
0|2020-07-01|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-02|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-03|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-04|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-05|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-06|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-07|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-08|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-09|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-10|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-11|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-12|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-13|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-14|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-15|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-16|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-17|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-18|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-19|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-20|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-21|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-22|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-23|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-24|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-25|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-26|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-27|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-28|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-29|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-30|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-07-31|8580.0|0|639.0|0|6.93133745525545|0|9219.0|0
0|2020-08-01|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-02|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-03|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-04|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-05|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-06|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-07|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-08|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-09|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-10|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-11|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-12|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-13|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-14|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-15|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-16|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-17|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-18|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-19|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-20|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-21|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-22|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-23|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-24|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-25|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-26|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-27|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-28|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-29|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-30|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-08-31|8605.0|0|721.0|0|7.731074415612267|0|9326.0|0
0|2020-09-01|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-02|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-03|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-04|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-05|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-06|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-07|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-08|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-09|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-10|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-11|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-12|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-13|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-14|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-15|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-16|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-17|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-18|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-19|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-20|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-21|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-22|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-23|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-24|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-25|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-26|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-27|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-28|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-29|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-09-30|8565.0|0|790.0|0|8.444681988241582|0|9355.0|0
0|2020-10-01|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-02|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-03|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-04|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-05|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-06|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-07|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-08|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-09|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-10|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-11|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-12|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-13|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-14|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-15|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-16|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-17|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-18|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-19|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-20|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-21|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-22|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-23|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-24|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-25|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-26|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-27|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-28|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-29|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-30|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-10-31|8481.0|0|727.0|0|7.895308427454387|0|9208.0|0
0|2020-11-01|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-02|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-03|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-04|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-05|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-06|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-07|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-08|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-09|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-10|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-11|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-12|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-13|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-14|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-15|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-16|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-17|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-18|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-19|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-20|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-21|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-22|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-23|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-24|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-25|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-26|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-27|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-28|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-29|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-11-30|8334.0|0|778.0|0|8.53819139596137|0|9112.0|0
0|2020-12-01|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-02|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-03|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-04|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-05|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-06|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-07|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-08|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-09|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
