|dates|Johnson_Kansas_UnitedStates.BLS_EmployedPopulation.data|Johnson_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Johnson_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Johnson_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Johnson_Kansas_UnitedStates.BLS_UnemploymentRate.data|Johnson_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Johnson_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Johnson_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-06|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-07|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-08|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-09|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-10|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-11|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-12|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-13|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-14|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-15|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-16|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-17|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-18|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-19|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-20|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-21|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-22|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-23|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-24|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-25|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-26|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-27|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-28|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-29|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-30|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2021-12-31|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-01|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-02|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-03|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-04|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-05|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-06|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-07|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-08|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-09|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-10|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-11|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-12|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-13|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-14|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-15|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-16|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
0|2022-01-17|337961.0|0|10601.0|0|3.0413527579024677|0|348562.0|0
