|dates|Laurens_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Laurens_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Laurens_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Laurens_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Laurens_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Laurens_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Laurens_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Laurens_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-27|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-28|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-29|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-30|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2021-12-31|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-01|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-02|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-03|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-04|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-05|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-06|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-07|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-08|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-09|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-10|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-11|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-12|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-13|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-14|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-15|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-16|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
0|2022-01-17|28805.0|0|1189.0|0|3.9641261585650462|0|29994.0|0
