|dates|Centre_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Centre_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Centre_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Centre_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Centre_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Centre_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Centre_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Centre_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-25|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-26|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-27|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-28|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-29|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-30|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2021-12-31|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-01|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-02|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-03|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-04|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-05|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-06|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-07|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-08|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-09|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-10|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-11|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-12|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-13|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-14|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-15|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-16|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
0|2022-01-17|71128.0|0|2982.0|0|4.023748481986237|0|74110.0|0
