|dates|Gaston_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Gaston_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Gaston_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Gaston_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Gaston_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Gaston_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Gaston_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Gaston_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-25|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2021-12-26|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2021-12-27|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2021-12-28|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2021-12-29|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2021-12-30|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2021-12-31|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-01|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-02|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-03|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-04|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-05|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-06|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-07|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-08|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-09|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-10|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-11|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-12|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-13|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-14|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-15|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-16|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
0|2022-01-17|103982.0|0|5299.0|0|4.848967341074844|0|109281.0|0
