|dates|Snohomish_Washington_UnitedStates.JHU_ConfirmedCases.data|Snohomish_Washington_UnitedStates.JHU_ConfirmedCases.missing|Snohomish_Washington_UnitedStates.NYT_ConfirmedCases.data|Snohomish_Washington_UnitedStates.NYT_ConfirmedCases.missing|Snohomish_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Snohomish_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Snohomish_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Snohomish_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-12|74153.0|0|74152.0|0|813.0|0|0.0|100
0|2021-12-13|74534.0|0|74533.0|0|817.0|0|0.0|100
0|2021-12-14|74534.0|0|74669.0|0|817.0|0|0.0|100
0|2021-12-15|74795.0|0|74794.0|0|821.0|0|0.0|100
0|2021-12-16|75005.0|0|75004.0|0|823.0|0|0.0|100
0|2021-12-17|75154.0|0|75153.0|0|828.0|0|0.0|100
0|2021-12-18|75154.0|0|75153.0|0|828.0|0|0.0|100
0|2021-12-19|75154.0|0|75153.0|0|828.0|0|0.0|100
0|2021-12-20|75765.0|0|75764.0|0|831.0|0|0.0|100
0|2021-12-21|75946.0|0|75945.0|0|836.0|0|0.0|100
0|2021-12-22|76203.0|0|76202.0|0|839.0|0|0.0|100
0|2021-12-23|76527.0|0|76526.0|0|840.0|0|0.0|100
0|2021-12-24|76527.0|0|76526.0|0|840.0|0|0.0|100
0|2021-12-25|76527.0|0|76526.0|0|840.0|0|0.0|100
0|2021-12-26|76527.0|0|76526.0|0|840.0|0|0.0|100
0|2021-12-27|78585.0|0|78584.0|0|841.0|0|0.0|100
0|2021-12-28|78915.0|0|78914.0|0|841.0|0|0.0|100
0|2021-12-29|79408.0|0|79407.0|0|841.0|0|0.0|100
0|2021-12-30|80291.0|0|80290.0|0|842.0|0|0.0|100
0|2021-12-31|80291.0|0|80290.0|0|842.0|0|0.0|100
0|2022-01-01|80291.0|0|80290.0|0|842.0|0|0.0|100
0|2022-01-02|80291.0|0|80290.0|0|842.0|0|0.0|100
0|2022-01-03|84539.0|0|84538.0|0|842.0|0|0.0|100
0|2022-01-04|85422.0|0|85421.0|0|847.0|0|0.0|100
0|2022-01-05|86815.0|0|86814.0|0|847.0|0|0.0|100
0|2022-01-06|88482.0|0|88481.0|0|851.0|0|0.0|100
0|2022-01-07|90410.0|0|90409.0|0|854.0|0|0.0|100
0|2022-01-08|90410.0|0|90409.0|0|854.0|0|0.0|100
0|2022-01-09|90410.0|0|90409.0|0|854.0|0|0.0|100
0|2022-01-10|96173.0|0|96172.0|0|859.0|0|0.0|100
0|2022-01-11|97842.0|0|97841.0|0|858.0|0|0.0|100
0|2022-01-12|99804.0|0|99803.0|0|867.0|0|0.0|100
0|2022-01-13|99804.0|0|101818.0|0|867.0|0|0.0|100
0|2022-01-14|103791.0|0|103790.0|0|873.0|0|0.0|100
0|2022-01-15|103791.0|0|103790.0|0|873.0|0|0.0|100
0|2022-01-16|103791.0|0|103790.0|0|873.0|0|0.0|100
0|2022-01-17|103791.0|0|0.0|100|873.0|0|0.0|100
