|dates|Belknap_NewHampshire_UnitedStates.BLS_EmployedPopulation.data|Belknap_NewHampshire_UnitedStates.BLS_EmployedPopulation.missing|Belknap_NewHampshire_UnitedStates.BLS_UnemployedPopulation.data|Belknap_NewHampshire_UnitedStates.BLS_UnemployedPopulation.missing|Belknap_NewHampshire_UnitedStates.BLS_UnemploymentRate.data|Belknap_NewHampshire_UnitedStates.BLS_UnemploymentRate.missing|Belknap_NewHampshire_UnitedStates.BLS_LaborForcePopulation.data|Belknap_NewHampshire_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-19|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2021-12-20|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2021-12-21|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2021-12-22|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2021-12-23|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2021-12-24|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2021-12-25|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2021-12-26|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2021-12-27|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2021-12-28|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2021-12-29|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2021-12-30|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2021-12-31|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-01|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-02|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-03|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-04|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-05|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-06|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-07|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-08|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-09|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-10|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-11|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-12|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-13|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-14|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-15|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-16|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
0|2022-01-17|29808.0|0|433.0|0|1.4318309579709665|0|30241.0|0
